"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g5948","g5948",-0.18880532806546,7.11258775208429,0,0.999999999999877,1
"g13316","g13316",-0.156153834384034,7.24890147143598,0,0.999999999999878,1
"g9241","g9241",-0.21841486796258,6.93698426352646,0,0.999999999999878,1
"g10583","g10583",0.121521685497929,6.37157122693816,0,0.999999999999878,1
"g17613","g17613",0.10032131184403,7.04310368198064,0,0.99999999999988,1
"g8765","g8765",0.341969625378513,5.75905717829999,0,0.99999999999988,1
"g22842","g22842",-0.294073256236548,6.66084476402341,0,0.99999999999988,1
"g19852","g19852",-0.206412524454849,7.16024223988547,0,0.999999999999882,1
"g10915","g10915",-0.158620986318319,5.41233228979878,0,0.999999999999882,1
"g19961","g19961",0.375086824746552,5.81639436055751,0,0.999999999999882,1
"g2055","g2055",-0.263301578773262,5.12070554797062,0,0.999999999999882,1
"g4040","g4040",-0.221127359155344,6.23445645752706,0,0.999999999999883,1
"g16088","g16088",0.137413312517008,5.06723243994225,0,0.999999999999884,1
"g7233","g7233",-0.0796524022826546,5.74986332970779,0,0.999999999999884,1
"g2557","g2557",-0.179790957155282,4.4249416071953,0,0.999999999999887,1
"g10391","g10391",0.319780531064689,5.86347161777273,0,0.999999999999887,1
"g8594","g8594",-0.299212302836349,6.39612820881339,0,0.999999999999888,1
"g7197","g7197",0.0680948902803031,10.5172228251348,0,0.999999999999888,1
"g22514","g22514",-0.282422071086883,6.67538751288768,0,0.999999999999889,1
"g6248","g6248",-0.185504242917113,4.28739862133374,0,0.999999999999889,1
"g14086","g14086",-0.347665612218082,5.09225079362755,0,0.99999999999989,1
"g17991","g17991",-0.372420128982004,5.51622417462152,0,0.99999999999989,1
"g13020","g13020",-0.127346494764993,2.89870569219263,0,0.999999999999891,1
"g9390","g9390",-0.0261683492821518,6.8227313137863,0,0.999999999999891,1
"g8443","g8443",-0.23442029445493,4.56481355842418,0,0.999999999999891,1
"g7242","g7242",-0.0287111688439348,4.6029484573385,0,0.999999999999893,1
"g22345","g22345",-0.065323659654656,3.16099780830792,0,0.999999999999893,1
"g13760","g13760",-0.346398407830385,7.74289285741379,0,0.999999999999893,1
"g2223","g2223",0.322430103800811,5.44160791720994,0,0.999999999999895,1
"g15745","g15745",0.232696652414111,4.43834068220516,0,0.999999999999896,1
"g21249","g21249",-0.127474460006112,6.06281098645699,0,0.999999999999898,1
"g3332","g3332",-0.254701126371141,7.90421134526237,0,0.999999999999898,1
"g9812","g9812",-0.121560531824402,3.19521372504987,0,0.999999999999899,1
"g13423","g13423",0.185155439495143,4.97713286247865,0,0.999999999999899,1
"g9972","g9972",-0.129404021312694,3.43100797174186,0,0.999999999999899,1
"g22212","g22212",-0.348217232082949,6.27870792627627,0,0.9999999999999,1
"g1835","g1835",-0.426264935609704,6.99299367447559,0,0.999999999999901,1
"g22324","g22324",-0.223289177217384,4.76479096109334,0,0.999999999999901,1
"g4755","g4755",0.0869690067759485,3.36096535813141,0,0.999999999999901,1
"g13418","g13418",-0.424458885770255,8.27175487238179,0,0.999999999999902,1
"g6222","g6222",-0.14502906885555,3.98627114049986,0,0.999999999999903,1
"g15506","g15506",0.385476247488827,4.41742034550219,0,0.999999999999903,1
"g7309","g7309",-0.323935415846561,6.62350196420583,0,0.999999999999905,1
"g7184","g7184",-0.220764264761852,4.40490364481886,0,0.999999999999905,1
"g7526","g7526",-0.486968708121605,9.13934830281158,0,0.999999999999905,1
"g1517","g1517",0.459168558784604,7.18569927934842,0,0.999999999999907,1
"g6107","g6107",-0.43868463839747,7.21869017909018,0,0.999999999999908,1
"g2495","g2495",-0.0837748249460732,5.93362198215897,0,0.999999999999908,1
"g5048","g5048",0.271855233360115,3.88598492289976,0,0.999999999999908,1
"g6282","g6282",-0.381521769906437,6.01710902231335,0,0.999999999999909,1
"g610","g610",0.17738908253192,3.77304448155036,0,0.999999999999909,1
"g6609","g6609",0.38445567538528,5.81875225103464,0,0.999999999999909,1
"g6644","g6644",-0.145498859133101,4.19417539003232,0,0.99999999999991,1
"g13487","g13487",0.126730359672634,4.02319086738648,0,0.999999999999911,1
"g17258","g17258",0.442397962490535,5.5277710131605,0,0.999999999999911,1
"g20630","g20630",-0.463468535188445,8.17155940679476,0,0.999999999999911,1
"g3970","g3970",-0.0162522955621327,3.02991099614186,0,0.999999999999911,1
"g9892","g9892",-0.215060707347106,5.05878377904525,0,0.999999999999912,1
"g8392","g8392",-0.172077684851994,6.14388335679418,0,0.999999999999913,1
"g13737","g13737",-0.348278779259634,6.87581653585703,0,0.999999999999913,1
"g4103","g4103",-0.164177484329607,6.20494046311966,0,0.999999999999914,1
"g2323","g2323",-0.244032525946488,5.10028269904037,0,0.999999999999915,1
"g22052","g22052",-0.116779730055384,4.75353911268948,0,0.999999999999915,1
"g19349","g19349",-0.166516018563012,5.94486237140956,0,0.999999999999915,1
"g13702","g13702",-0.38904887992778,5.9672015140946,0,0.999999999999916,1
"g17015","g17015",-0.262271541141805,3.58083006653003,0,0.999999999999916,1
"g19424","g19424",0.065202229250187,4.45332174301368,0,0.999999999999917,1
"g19445","g19445",-0.255673547603362,7.05278967734793,0,0.999999999999917,1
"g1806","g1806",0.29602856123743,7.20198705669535,0,0.999999999999918,1
"g16978","g16978",0.397511794333501,5.71204532083347,0,0.999999999999919,1
"g19286","g19286",0.02300037632663,4.45106673436691,0,0.999999999999919,1
"g23421","g23421",0.171573631788527,4.49627890379313,0,0.999999999999919,1
"g5541","g5541",0.0463623532739668,5.44774474176089,0,0.999999999999919,1
"g10118","g10118",-0.278706261815302,6.96755948072239,0,0.999999999999919,1
"g10363","g10363",-0.133617694992996,5.08169986885473,0,0.99999999999992,1
"g21105","g21105",-0.21745274698579,4.65335783198989,0,0.99999999999992,1
"g1328","g1328",-0.155244748844606,3.82428527239754,0,0.99999999999992,1
"g16009","g16009",0.445743033639483,8.45331791686862,0,0.99999999999992,1
"g22519","g22519",-0.00760938995673488,4.10915730253068,0,0.99999999999992,1
"g13134","g13134",-0.432005237268909,5.55128513076594,0,0.999999999999921,1
"g17263","g17263",-0.0706546033637663,4.40660522855959,0,0.999999999999922,1
"g18202","g18202",0.427110563906304,5.2084278530883,0,0.999999999999922,1
"g15499","g15499",-0.0994851745594314,5.45300219224373,0,0.999999999999922,1
"g6881","g6881",0.22593598968277,3.44391253361869,0,0.999999999999923,1
"g5922","g5922",0.061481720741158,5.62026690544356,0,0.999999999999923,1
"g1175","g1175",-0.338944270232372,4.60519458676194,0,0.999999999999923,1
"g22757","g22757",0.204090239297871,4.0284370745113,0,0.999999999999923,1
"g12895","g12895",0.118218489939419,4.0467152934704,0,0.999999999999924,1
"g23325","g23325",0.220297375727377,7.21851611638241,0,0.999999999999924,1
"g4900","g4900",-0.0276231956777178,4.82519357541055,0,0.999999999999925,1
"g20400","g20400",0.20676319030173,4.77199059948078,0,0.999999999999926,1
"g16445","g16445",0.0598223504069528,3.28314952786476,0,0.999999999999926,1
"g9825","g9825",-0.322159491930561,6.6379573798444,0,0.999999999999926,1
"g17043","g17043",-0.347745083377657,5.17756059842755,0,0.999999999999926,1
"g17804","g17804",-0.063028842687638,4.59397126402247,0,0.999999999999926,1
"g17959","g17959",-0.471294194996791,6.25350700664129,0,0.999999999999927,1
"g1490","g1490",-0.299501335999174,5.36269708304227,0,0.999999999999928,1
"g5821","g5821",0.362935767652804,5.4687360712635,0,0.999999999999928,1
"g14148","g14148",-0.303604467846156,5.2771104034476,0,0.999999999999929,1
"g14612","g14612",-0.102235246580278,5.54833455375253,0,0.999999999999929,1
"g15020","g15020",-0.0762435615021566,7.40636609453479,0,0.999999999999929,1
"g4682","g4682",0.262433735592257,5.56875666956052,0,0.999999999999929,1
"g1833","g1833",-0.461271498624846,6.19697400500961,0,0.999999999999929,1
"g16429","g16429",0.105498071285203,5.76867419154348,0,0.999999999999931,1
"g13402","g13402",-0.357372671867463,5.24753424488428,0,0.999999999999931,1
"g7040","g7040",0.207063167125926,3.83527738759897,0,0.999999999999932,1
"g4776","g4776",-0.297140223328662,6.82887343810141,0,0.999999999999932,1
"g2044","g2044",0.30088358466528,5.87463028033735,0,0.999999999999932,1
"g8356","g8356",-0.286171087929777,6.02400772993324,0,0.999999999999932,1
"g17808","g17808",-0.10634791367025,5.14742861655797,0,0.999999999999933,1
"g20358","g20358",0.1305829477404,4.82342170053739,0,0.999999999999933,1
"g22360","g22360",0.259604903362744,6.54527089236357,0,0.999999999999933,1
"g7136","g7136",-0.441683200290552,5.78054401911056,0,0.999999999999933,1
"g8609","g8609",-0.36266170613373,5.19019451517803,0,0.999999999999933,1
"g16751","g16751",-0.169849179004112,4.71855453945349,0,0.999999999999933,1
"g9963","g9963",-0.0115212841864127,2.54881993786993,0,0.999999999999933,1
"g17353","g17353",0.137430105470605,8.271852590418,0,0.999999999999934,1
"g14062","g14062",-0.0476203104407178,7.2486206380513,0,0.999999999999934,1
"g12258","g12258",-0.166691157718506,6.92550394164498,0,0.999999999999936,1
"g1856","g1856",0.163769312009284,6.65999667873211,0,0.999999999999937,1
"g1739","g1739",0.242015070479616,5.96731312753835,0,0.999999999999937,1
"g1408","g1408",0.0732001705237755,4.98101521910019,0,0.999999999999937,1
"g459","g459",0.0198131627088376,5.36540346173405,0,0.999999999999937,1
"g4526","g4526",0.216339756413817,4.59075840804393,0,0.999999999999938,1
"g13201","g13201",-0.243040861086556,6.14106784875511,0,0.999999999999938,1
"g9369","g9369",-0.365490482360584,5.5294619283784,0,0.999999999999938,1
"g1154","g1154",0.398545903549556,6.10298418922009,0,0.999999999999938,1
"g20156","g20156",-0.388266631552819,10.3187508807122,0,0.999999999999938,1
"g2944","g2944",-0.00136429880767519,5.57378004027409,0,0.999999999999938,1
"g13747","g13747",-0.29879141209057,4.97656434254248,0,0.999999999999938,1
"g16262","g16262",0.333490720105271,5.87846272649894,0,0.999999999999938,1
"g4058","g4058",-0.29559774247835,5.63231962142731,0,0.999999999999939,1
"g17699","g17699",-0.216271493178343,8.50006225388976,0,0.999999999999939,1
"g23254","g23254",-0.372506836029072,4.65548287605494,0,0.999999999999939,1
"g1831","g1831",-0.233586930007503,8.77483879833859,0,0.999999999999939,1
"g22484","g22484",0.180594191207968,5.61694253551565,0,0.999999999999939,1
"g10209","g10209",-0.287221944183015,7.21891806605969,0,0.99999999999994,1
"g22737","g22737",-0.343362375974608,5.05653713082133,0,0.99999999999994,1
"g6383","g6383",-0.256079851349737,4.9924296812726,0,0.99999999999994,1
"g21085","g21085",0.276264599776907,5.10307337529341,0,0.99999999999994,1
"g8611","g8611",0.116585460365469,4.72276383757984,0,0.99999999999994,1
"g14805","g14805",-0.185247778335778,4.92131117285444,0,0.99999999999994,1
"g15896","g15896",-0.370673961557311,6.55784806294241,0,0.999999999999941,1
"g5252","g5252",0.28995459502764,6.89523580182836,0,0.999999999999941,1
"g8550","g8550",-0.238913946914271,7.10599449311628,0,0.999999999999941,1
"g16530","g16530",0.36833254821333,4.67392807580024,0,0.999999999999941,1
"g704","g704",-0.474891323467835,6.03978042978497,0,0.999999999999942,1
"g2896","g2896",-0.107064104479364,3.36975650677861,0,0.999999999999943,1
"g6799","g6799",0.0932643927197354,5.9419141519484,0,0.999999999999943,1
"g15513","g15513",0.288241591778568,7.63537495919519,0,0.999999999999943,1
"g15738","g15738",-0.350817312874532,4.92104070290989,0,0.999999999999943,1
"g5482","g5482",0.102052076488364,3.68130054063585,0,0.999999999999943,1
"g15551","g15551",-0.424688046378503,8.08551646473409,0,0.999999999999943,1
"g5733","g5733",-0.218529440360403,4.16157218353587,0,0.999999999999944,1
"g21680","g21680",0.379302831104534,5.87114767970788,0,0.999999999999944,1
"g6039","g6039",0.319677659973025,5.46186770827121,0,0.999999999999945,1
"g853","g853",0.185350358918804,3.34437262784538,0,0.999999999999945,1
"g6919","g6919",0.380478036465168,4.23355378477212,0,0.999999999999945,1
"g17095","g17095",-0.333011440958929,6.65329684904487,0,0.999999999999946,1
"g8915","g8915",0.125745719794489,5.64996569049687,0,0.999999999999946,1
"g21618","g21618",-0.32192867107304,7.56235673089459,0,0.999999999999946,1
"g12624","g12624",-0.333974250245761,4.7744877071231,0,0.999999999999946,1
"g983","g983",0.172929615378205,6.34097250154648,0,0.999999999999946,1
"g21036","g21036",-0.179366503617359,9.04477160413668,0,0.999999999999946,1
"g6140","g6140",-0.174864340951736,7.79927514010898,0,0.999999999999946,1
"g12253","g12253",-0.422586180763782,5.48625435453315,0,0.999999999999947,1
"g21184","g21184",0.436628782548089,6.00246035349533,0,0.999999999999947,1
"g20245","g20245",-0.0618404240752959,7.92003923787269,0,0.999999999999947,1
"g11586","g11586",0.174143385197706,6.31181797330021,0,0.999999999999948,1
"g10808","g10808",-0.0437619704109986,2.90107537928606,0,0.999999999999948,1
"g16218","g16218",-0.0168657466288815,4.53632040035852,0,0.999999999999948,1
"g3527","g3527",-0.127168980704996,4.32313584440694,0,0.999999999999948,1
"g13891","g13891",0.220581353229972,5.76688535092246,0,0.999999999999949,1
"g3335","g3335",-0.402742279373651,8.78305880389706,0,0.999999999999949,1
"g20131","g20131",0.0952952978885255,4.66038960993251,0,0.99999999999995,1
"g19414","g19414",0.117502344702144,5.6288572558622,0,0.99999999999995,1
"g17506","g17506",0.0474219825148627,3.44393069953541,0,0.99999999999995,1
"g22732","g22732",0.209449026320687,5.87682806688317,0,0.99999999999995,1
"g757","g757",0.107866904260488,4.67626992888328,0,0.99999999999995,1
"g5282","g5282",0.180529260738625,4.13546217504595,0,0.999999999999951,1
"g16270","g16270",0.0451983549781252,4.66645784672094,0,0.999999999999951,1
"g19375","g19375",-0.437852270666959,6.75895974932822,0,0.999999999999951,1
"g264","g264",0.0680143378637847,6.69483190051559,0,0.999999999999952,1
"g2560","g2560",0.274431973144739,4.73910573028945,0,0.999999999999952,1
"g5547","g5547",-0.396502918143103,7.18857849716187,0,0.999999999999952,1
"g2287","g2287",-0.246168985595975,4.98762343409362,0,0.999999999999952,1
"g5730","g5730",-0.406171052941474,8.74935102720249,0,0.999999999999952,1
"g23588","g23588",0.1972650434392,4.07873349657069,0,0.999999999999953,1
"g14627","g14627",0.253923705482682,5.36729712180532,0,0.999999999999953,1
"g19075","g19075",-0.395793158634457,6.26265240603353,0,0.999999999999954,1
"g4806","g4806",-0.151151801061345,3.71274303412119,0,0.999999999999954,1
"g12249","g12249",-0.431557781067658,6.757008736636,0,0.999999999999954,1
"g5965","g5965",0.210766931298218,4.2067774935905,0,0.999999999999954,1
"g3799","g3799",0.252750287752632,4.84279523663697,0,0.999999999999955,1
"g7777","g7777",-0.343519597145725,9.99791434861018,0,0.999999999999955,1
"g9472","g9472",0.272408173088764,6.81877861174995,0,0.999999999999955,1
"g21312","g21312",-0.0371767731036163,6.05310010214008,0,0.999999999999955,1
"g12901","g12901",-0.229304605528488,5.37715787798226,0,0.999999999999955,1
"g3552","g3552",0.123814871935767,4.44534601860974,0,0.999999999999955,1
"g2515","g2515",0.400155847870727,5.97587751397093,0,0.999999999999956,1
"g14263","g14263",-0.0789561026207313,5.64293633678013,0,0.999999999999956,1
"g22731","g22731",0.147326669821767,5.57180048877412,0,0.999999999999956,1
"g13867","g13867",0.0838699354962653,3.36380069909057,0,0.999999999999957,1
"g15861","g15861",-0.205031221693997,5.60111148784486,0,0.999999999999958,1
"g19779","g19779",0.380147874354762,5.76181026201307,0,0.999999999999958,1
"g4901","g4901",0.356058192196647,5.79957356281763,0,0.999999999999958,1
"g17147","g17147",-0.282539741006445,8.91832038127835,0,0.999999999999959,1
"g22455","g22455",0.380750508470354,6.68813363077005,0,0.999999999999959,1
"g21940","g21940",0.0962803849575593,8.41565758185625,0,0.999999999999959,1
"g18107","g18107",0.0258015720567064,3.1356541399751,0,0.99999999999996,1
"g22850","g22850",0.048157880983954,2.92763569838035,0,0.99999999999996,1
"g15356","g15356",-0.102936687132565,3.76134040857948,0,0.99999999999996,1
"g21084","g21084",-0.190478196833801,7.49030695730525,0,0.99999999999996,1
"g601","g601",-0.359323676520487,4.95592527494216,0,0.99999999999996,1
"g17259","g17259",-0.257025282522736,9.02461369333187,0,0.99999999999996,1
"g17013","g17013",0.131627739085258,4.08042508301854,0,0.99999999999996,1
"g1715","g1715",-0.216619356058355,4.29365371450707,0,0.999999999999961,1
"g2224","g2224",0.275119536291971,5.00728616123514,0,0.999999999999961,1
"g2783","g2783",0.0829446882533955,3.64378316373122,0,0.999999999999961,1
"g22776","g22776",0.196802644028431,5.68680774131828,0,0.999999999999961,1
"g7577","g7577",-0.253271208287777,5.43387366701109,0,0.999999999999961,1
"g9953","g9953",-0.320078001266663,5.92261036232012,0,0.999999999999961,1
"g21845","g21845",0.318210287806728,8.96991528630873,0,0.999999999999961,1
"g13258","g13258",-0.124651176239555,5.21970195592296,0,0.999999999999962,1
"g4290","g4290",-0.159432087871326,5.00618423224313,0,0.999999999999962,1
"g19740","g19740",-0.15425304107234,5.78603651903327,0,0.999999999999963,1
"g12510","g12510",-0.383604118146482,5.04251256183541,0,0.999999999999963,1
"g15180","g15180",-0.327137860884938,4.96229379903027,0,0.999999999999963,1
"g5052","g5052",-0.153199544666758,3.85070332875082,0,0.999999999999963,1
"g5625","g5625",-0.207529446522576,4.93411878734051,0,0.999999999999963,1
"g5049","g5049",-0.147991867007265,4.25176368966298,0,0.999999999999963,1
"g1058","g1058",0.00725195227313469,3.98438251424263,0,0.999999999999963,1
"g3234","g3234",0.26179250227352,4.83507889324369,0,0.999999999999963,1
"g19243","g19243",-0.236349603508671,4.3729701282511,0,0.999999999999964,1
"g1436","g1436",-0.0948132256163428,4.8545713233868,0,0.999999999999964,1
"g7523","g7523",-0.0717142242087583,3.38437880658467,0,0.999999999999965,1
"g19910","g19910",-0.291300096922428,6.10839494108632,0,0.999999999999965,1
"g7870","g7870",-0.262853857614052,7.17523842645132,0,0.999999999999965,1
"g14685","g14685",-0.0534404385123519,7.08029778137342,0,0.999999999999965,1
"g7674","g7674",-0.185745619373829,5.20674024398456,0,0.999999999999965,1
"g20785","g20785",-0.0505845735921664,3.2732007538387,0,0.999999999999966,1
"g19804","g19804",0.166201034447286,5.20864763340814,0,0.999999999999966,1
"g6564","g6564",0.336936690760052,7.8157470298319,0,0.999999999999966,1
"g15018","g15018",-0.355015049597791,5.02135838697349,0,0.999999999999966,1
"g7776","g7776",-0.370593360156389,5.57907682982595,0,0.999999999999966,1
"g17094","g17094",-0.446936731522115,5.61146143603189,0,0.999999999999966,1
"g4774","g4774",0.191177966288548,7.9397886547089,0,0.999999999999966,1
"g751","g751",0.24101678983409,5.54436670338957,0,0.999999999999967,1
"g8628","g8628",-0.311987255401955,5.76450816144326,0,0.999999999999967,1
"g15686","g15686",-0.133987125134772,5.6540649958394,0,0.999999999999968,1
"g15994","g15994",0.276579461522648,5.49642854093133,0,0.999999999999968,1
"g15163","g15163",-0.216524883536901,4.9258826593192,0,0.999999999999968,1
"g9795","g9795",0.131395041461462,7.35942009068307,0,0.999999999999968,1
"g18431","g18431",-0.0243430307781618,3.08198861304849,0,0.999999999999968,1
"g4289","g4289",0.161807096984499,4.76070887181169,0,0.999999999999968,1
"g19005","g19005",-0.287551960977186,5.25158798245164,0,0.999999999999968,1
"g23612","g23612",0.25004370883104,3.75686617949885,0,0.999999999999969,1
"g9957","g9957",0.285662094130984,4.39471092952671,0,0.999999999999969,1
"g22543","g22543",-0.105772962168982,4.03379707447925,0,0.999999999999969,1
"g17486","g17486",0.284276398988054,4.21835402600602,0,0.99999999999997,1
"g19241","g19241",0.00625332943598345,4.71600042054798,0,0.99999999999997,1
"g13707","g13707",0.290674142391368,3.61981979492501,0,0.99999999999997,1
"g22208","g22208",0.399194916694375,7.14360942861922,0,0.99999999999997,1
"g5195","g5195",-0.416006135541487,6.12513117733593,0,0.99999999999997,1
"g19956","g19956",-0.170185461933523,6.96717880909038,0,0.99999999999997,1
"g21051","g21051",-0.269363453561263,5.05506541125183,0,0.99999999999997,1
"g3041","g3041",-0.336427961107986,4.63688990317556,0,0.99999999999997,1
"g12440","g12440",-0.413980091610415,6.38095058627112,0,0.99999999999997,1
"g3553","g3553",-0.0939108347222826,4.36094190499009,0,0.999999999999971,1
"g8050","g8050",-0.0606957833539861,3.46066440766915,0,0.999999999999971,1
"g7843","g7843",-0.282236465844877,6.96423003710057,0,0.999999999999971,1
"g18098","g18098",-0.297931187576888,5.12457546359763,0,0.999999999999971,1
"g7458","g7458",0.0432785060538183,8.98652186174832,0,0.999999999999971,1
"g9895","g9895",-0.130275373006219,3.84827519264814,0,0.999999999999971,1
"g19338","g19338",-0.300385194711324,4.1696870109105,0,0.999999999999971,1
"g23433","g23433",0.0414718746275007,5.27796015748978,0,0.999999999999971,1
"g20368","g20368",0.0399909770628435,6.98262738905367,0,0.999999999999972,1
"g1042","g1042",-0.340567999922929,5.65420163931482,0,0.999999999999972,1
"g11080","g11080",-0.356410777543227,6.47708353712368,0,0.999999999999972,1
"g18902","g18902",-0.0548174024185988,6.03215883989143,0,0.999999999999972,1
"g11216","g11216",0.192944844025001,4.51060148179221,0,0.999999999999972,1
"g19686","g19686",-0.0744678866979127,4.23956519685538,0,0.999999999999973,1
"g3540","g3540",0.091278912156374,3.62276293280976,0,0.999999999999973,1
"g15764","g15764",-0.363044993968776,5.79239937618003,0,0.999999999999973,1
"g16205","g16205",-0.21577274905707,4.60167137941592,0,0.999999999999973,1
"g5474","g5474",0.267268715546369,5.4624566730932,0,0.999999999999973,1
"g13217","g13217",0.050246402111656,3.88297256254872,0,0.999999999999973,1
"g20511","g20511",-0.341127796143749,5.27668839510364,0,0.999999999999974,1
"g22816","g22816",0.212885318843883,4.25653459925265,0,0.999999999999974,1
"g8547","g8547",0.258937684858425,6.26573870689361,0,0.999999999999974,1
"g14230","g14230",-0.123001309535541,4.88017516611956,0,0.999999999999975,1
"g1476","g1476",0.112663730255916,3.24506376616858,0,0.999999999999975,1
"g21182","g21182",0.00351357702582034,2.30742509096406,0,0.999999999999975,1
"g8983","g8983",-0.0716238152562951,4.51957083461397,0,0.999999999999975,1
"g23221","g23221",0.112032856212188,6.1273846459028,0,0.999999999999975,1
"g13050","g13050",0.044263546214995,4.18245382341633,0,0.999999999999975,1
"g7337","g7337",-0.137220496416444,5.99182329058333,0,0.999999999999975,1
"g11220","g11220",-0.201269803232591,7.12956575030154,0,0.999999999999975,1
"g4137","g4137",-0.199460502482385,7.5054791955632,0,0.999999999999975,1
"g22529","g22529",-0.274910238735013,5.02287375854408,0,0.999999999999976,1
"g2630","g2630",-0.193691943622528,4.76677208352756,0,0.999999999999976,1
"g10018","g10018",-0.219095650027898,4.59166303554513,0,0.999999999999976,1
"g22016","g22016",-0.114936092902941,7.29082671004606,0,0.999999999999976,1
"g3961","g3961",-0.266018011027978,5.41748176094138,0,0.999999999999976,1
"g2909","g2909",-0.188739431168017,4.23765712797194,0,0.999999999999976,1
"g10225","g10225",0.185793017950494,5.11934731513374,0,0.999999999999976,1
"g14492","g14492",-0.141668666546116,6.62993361551449,0,0.999999999999976,1
"g15538","g15538",-0.320626366179886,5.24640002528534,0,0.999999999999976,1
"g8619","g8619",-0.3215306807787,9.12564848325744,0,0.999999999999976,1
"g9003","g9003",0.197795622526536,3.88106614022456,0,0.999999999999976,1
"g1861","g1861",-0.11379581409602,5.03303066192728,0,0.999999999999977,1
"g2839","g2839",-0.471803605298382,6.9759247600232,0,0.999999999999977,1
"g19687","g19687",0.0214948805131305,6.34668625754771,0,0.999999999999977,1
"g9454","g9454",-0.101474645824156,6.05800495913333,0,0.999999999999977,1
"g16517","g16517",-0.0819803228169791,3.95550233914678,0,0.999999999999977,1
"g18051","g18051",-0.218267493439314,5.69304784768637,0,0.999999999999977,1
"g20614","g20614",-0.15427393985805,4.5655523472224,0,0.999999999999977,1
"g13014","g13014",-0.338742955469138,7.90313031530055,0,0.999999999999978,1
"g2691","g2691",0.0978097473427537,5.02488286814908,0,0.999999999999978,1
"g4863","g4863",0.0758262814758424,3.54605646744717,0,0.999999999999978,1
"g10644","g10644",0.287508519829421,5.8423578383987,0,0.999999999999978,1
"g14256","g14256",0.0979444912364515,5.80353429010073,0,0.999999999999978,1
"g16013","g16013",-0.298939974752013,6.8546056785658,0,0.999999999999978,1
"g3009","g3009",-0.220027725364135,7.20189132594067,0,0.999999999999978,1
"g4905","g4905",0.297725570653669,5.62281163296512,0,0.999999999999978,1
"g2671","g2671",-0.42600547783046,7.89482185372898,0,0.999999999999978,1
"g15166","g15166",0.00217668192640064,3.94378169461261,0,0.999999999999979,1
"g20001","g20001",-0.0817142910839337,3.50829524650245,0,0.999999999999979,1
"g7365","g7365",-0.205103074554289,5.44988222024345,0,0.999999999999979,1
"g836","g836",0.217759512625816,4.54149974437941,0,0.999999999999979,1
"g8677","g8677",-0.0685820268221065,3.18641122804318,0,0.999999999999979,1
"g20787","g20787",0.427513005431218,7.10060759420388,0,0.999999999999979,1
"g6643","g6643",-0.348875876103598,5.67682400262948,0,0.999999999999979,1
"g731","g731",0.164063245388829,4.23890176487896,0,0.999999999999979,1
"g13457","g13457",0.0248901763970286,3.9400805096054,0,0.999999999999979,1
"g14155","g14155",0.271354118411601,4.73641414769596,0,0.99999999999998,1
"g14979","g14979",-0.33715773668893,5.03024729768036,0,0.99999999999998,1
"g16750","g16750",-0.299591587995396,5.01915609419084,0,0.99999999999998,1
"g6405","g6405",-0.354793890090605,5.45216755289043,0,0.99999999999998,1
"g2280","g2280",0.152249430123689,5.31637459790773,0,0.99999999999998,1
"g10601","g10601",-0.319269035983138,7.85653743602055,0,0.99999999999998,1
"g12669","g12669",-0.11833163770451,3.75165212963138,0,0.99999999999998,1
"g8995","g8995",-0.0356721315629818,4.26392211720498,0,0.99999999999998,1
"g12674","g12674",-0.198261748688113,8.83358781322804,0,0.99999999999998,1
"g12864","g12864",0.185459029709111,6.8185395224669,0,0.99999999999998,1
"g18028","g18028",0.292494319279576,5.95202334462092,0,0.99999999999998,1
"g18166","g18166",-0.34516421023258,9.00207972277146,0,0.99999999999998,1
"g2598","g2598",0.403510184880048,6.05584813626143,0,0.99999999999998,1
"g12242","g12242",-0.0867833524675463,4.76275178509206,0,0.99999999999998,1
"g14144","g14144",-0.0134108209729282,5.62414577389215,0,0.99999999999998,1
"g15365","g15365",-0.355974840569257,6.96585203393996,0,0.99999999999998,1
"g16536","g16536",0.0392617140717384,4.1585208792645,0,0.999999999999981,1
"g1302","g1302",-0.317467647231977,6.19980539517049,0,0.999999999999981,1
"g14673","g14673",-0.0599271616867494,8.05328447337921,0,0.999999999999981,1
"g21189","g21189",0.446261892302498,8.78796415099167,0,0.999999999999981,1
"g23253","g23253",-0.184983550503983,6.09457223118845,0,0.999999999999981,1
"g23440","g23440",0.363855010932651,5.58103410206475,0,0.999999999999981,1
"g13459","g13459",-0.0619264182015882,3.59288214875383,0,0.999999999999981,1
"g18724","g18724",0.194830327438885,7.83072058483461,0,0.999999999999981,1
"g3334","g3334",0.164504606887105,4.23572239431631,0,0.999999999999981,1
"g9927","g9927",-0.257676002388578,4.96688659933071,0,0.999999999999981,1
"g10708","g10708",-0.276387648941167,6.89330281114799,0,0.999999999999981,1
"g16411","g16411",-0.288659542701552,4.96616829610648,0,0.999999999999981,1
"g9584","g9584",0.264675480426872,4.5529686458566,0,0.999999999999981,1
"g17729","g17729",-0.337645366828882,5.10746420796571,0,0.999999999999982,1
"g15516","g15516",0.273081757704521,4.73245213538683,0,0.999999999999982,1
"g7126","g7126",0.0624101056365367,6.22451123920624,0,0.999999999999982,1
"g20780","g20780",0.297096660594915,5.06796960669653,0,0.999999999999982,1
"g8451","g8451",-0.403772265144842,6.29742333812406,0,0.999999999999982,1
"g12924","g12924",0.468437064452088,7.3979331736399,0,0.999999999999982,1
