"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","gid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"4469","g3721.t1",3.00902412179181,6.93040812774354,17.8107709694643,1.72620319327919e-15,6.5165480907636e-13,25.2880500744107,"g3721","7199977a6b30e7d3fe7f49e6a2271eda",2079,"Pfam","PF00096","Zinc finger, C2H2 type",826,849,"6.7E-5",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"4470","g3722.t1",2.11800245349835,4.09896093801263,9.12548407625104,2.45442305982875e-09,3.56739487045631e-08,11.142550098596,"g3722","41dd53d905d02776c674fe9637121d70",246,"Pfam","PF05253","U11-48K-like CHHC zinc finger",48,71,"1.5E-6",TRUE,"27-07-2020","IPR022776","TRM13/UPF0224 family, U11-48K-like CHHC zinc finger domain",""
"4471","g3724.t1",2.59072319445175,-0.530243383058253,7.75715241254681,4.84923150921138e-08,4.15734864412839e-07,8.60260073366528,"g3724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4472","g3741.t1",-2.80911183507598,2.54103119363247,-7.79180158990712,4.48260558249205e-08,3.89487778478757e-07,8.45954069152617,"g3741","3adeb8dbc49a08fab4552075108a2d90",471,"Pfam","PF13847","Methyltransferase domain",231,366,"1.7E-14",TRUE,"27-07-2020","IPR025714","Methyltransferase domain",""
"4473","g3741.t1",-2.80911183507598,2.54103119363247,-7.79180158990712,4.48260558249205e-08,3.89487778478757e-07,8.45954069152617,"g3741","3adeb8dbc49a08fab4552075108a2d90",471,"Pfam","PF13489","Methyltransferase domain",34,125,"9.3E-8",TRUE,"27-07-2020","","",""
"4474","g3748.t1",4.72101731467473,-1.62511876244441,9.49432205902751,1.14540824148012e-09,1.98710975226476e-08,12.0114213607462,"g3748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4475","g3753.t1",1.01467712333131,3.85592966452558,8.63820352522951,6.9028138812892e-09,8.25214582908181e-08,10.1592060587928,"g3753","9303b6d02931bc05382692af6b18fe69",508,"Pfam","PF15279","Sine oculis-binding protein",148,441,"1.1E-61",TRUE,"27-07-2020","IPR026092","Retinoic acid-induced protein 2/sine oculis-binding protein homologue",""
"4476","g3763.t1",-1.62198842965357,3.18782308637024,-10.7358035046111,9.98416659057042e-11,2.89007968302888e-09,14.5384870725417,"g3763","8fdf87583ca1d50cf9686f8f58698ed3",479,"Pfam","PF07690","Major Facilitator Superfamily",36,350,"1.3E-32",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"4477","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",3496,3586,"1.1E-12",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4478","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",392,482,"2.7E-20",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4479","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",2054,2141,"1.1E-6",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4480","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",867,956,"1.5E-19",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4481","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",3391,3481,"6.8E-24",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4482","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",1080,1169,"3.0E-16",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4483","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",2877,2964,"3.7E-19",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4484","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",2677,2765,"6.1E-10",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4485","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",763,851,"2.8E-14",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4486","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",1634,1723,"2.0E-20",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4487","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",1335,1410,"4.6E-9",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4488","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",2569,2658,"1.1E-18",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4489","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",971,1062,"6.1E-19",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4490","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",2360,2453,"5.5E-19",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4491","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",3083,3168,"9.3E-15",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4492","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",1744,1821,"2.2E-11",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4493","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",1430,1511,"4.1E-8",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4494","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"SignalP_EUK","SignalP-noTM","",1,28,"-",TRUE,"27-07-2020","","",""
"4495","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",2258,2345,"2.8E-11",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4496","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",3186,3271,"7.8E-19",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4497","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",171,263,"4.7E-14",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4498","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",1854,1933,"2.9E-14",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4499","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",2467,2522,"1.1E-7",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4500","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",1527,1617,"3.6E-17",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4501","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",2979,3057,"1.4E-11",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4502","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",3286,3376,"5.1E-22",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4503","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",500,590,"1.7E-17",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4504","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",1963,2035,"1.0E-6",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4505","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",2164,2245,"7.7E-13",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4506","g3773.t2",1.39702639961684,6.98044484778776,7.560048185177,7.60683190083341e-08,6.06017802381819e-07,7.16691468655102,"g3773","0266ee16fe06a2bfbf7295bd86f61288",4129,"Pfam","PF00028","Cadherin domain",1188,1278,"3.4E-15",TRUE,"27-07-2020","IPR002126","Cadherin-like","GO:0005509|GO:0007156|GO:0016020"
"4507","g3774.t1",1.35443173485434,6.50431548634267,9.30657466861818,1.68457216945991e-09,2.65842514644477e-08,11.1023011259158,"g3774","93325a10ec20842bd4905ea09fd7be93",331,"Pfam","PF00106","short chain dehydrogenase",44,251,"4.7E-33",TRUE,"27-07-2020","IPR002347","Short-chain dehydrogenase/reductase SDR",""
"4508","g3779.t1",-0.421955523104554,5.70517977856247,-7.25788706762291,1.53193961380176e-07,1.0820176641691e-06,6.55145291206098,"g3779","206d241889c78118dd55446335468488",927,"Pfam","PF04003","Dip2/Utp12 Family",781,881,"2.5E-17",TRUE,"27-07-2020","IPR007148","Small-subunit processome, Utp12",""
"4509","g3779.t1",-0.421955523104554,5.70517977856247,-7.25788706762291,1.53193961380176e-07,1.0820176641691e-06,6.55145291206098,"g3779","206d241889c78118dd55446335468488",927,"Pfam","PF00400","WD domain, G-beta repeat",502,539,"0.0024",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4510","g3779.t1",-0.421955523104554,5.70517977856247,-7.25788706762291,1.53193961380176e-07,1.0820176641691e-06,6.55145291206098,"g3779","206d241889c78118dd55446335468488",927,"Pfam","PF00400","WD domain, G-beta repeat",415,450,"0.0037",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4511","g3779.t1",-0.421955523104554,5.70517977856247,-7.25788706762291,1.53193961380176e-07,1.0820176641691e-06,6.55145291206098,"g3779","206d241889c78118dd55446335468488",927,"Pfam","PF00400","WD domain, G-beta repeat",378,409,"7.9E-6",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4512","g3779.t1",-0.421955523104554,5.70517977856247,-7.25788706762291,1.53193961380176e-07,1.0820176641691e-06,6.55145291206098,"g3779","206d241889c78118dd55446335468488",927,"Pfam","PF00400","WD domain, G-beta repeat",152,175,"0.075",TRUE,"27-07-2020","IPR001680","WD40 repeat","GO:0005515"
"4513","g3787.t1",-2.36902487448528,0.877466348070214,-6.97321816066669,2.99462151128479e-07,1.88916894238076e-06,6.80530743075064,"g3787","daed1a8cb0faf15dd8c809e2d0b379e1",444,"Pfam","PF07690","Major Facilitator Superfamily",29,375,"3.7E-33",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"4514","g3789.t1",-2.51620749633029,4.37304941492128,-10.8194131569342,8.52809772686477e-11,2.53262383502425e-09,14.5355452507148,"g3789","2c0af3fb5339920bef1b92d5a1f83232",460,"Pfam","PF07690","Major Facilitator Superfamily",44,352,"3.5E-30",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"4515","g3791.t1",-1.49838452450576,2.8359770380369,-7.43544060117311,1.01381841626389e-07,7.69039291836542e-07,7.54458610222832,"g3791","a0cda3130c80c8fe9b03b2d51e9e04c5",509,"Pfam","PF07690","Major Facilitator Superfamily",73,391,"3.4E-30",TRUE,"27-07-2020","IPR011701","Major facilitator superfamily","GO:0016021|GO:0055085"
"4516","g3792.t1",-2.67145467399129,2.74118206341929,-8.65568060267499,6.64790129976616e-09,7.99843816626857e-08,10.3434299173732,"g3792","ce38f52ab22e886f297a2d4e22107c50",281,"Pfam","PF10354","Domain of unknown function (DUF2431)",100,144,"2.6E-6",TRUE,"27-07-2020","IPR019446","Domain of unknown function DUF2431",""
"4517","g3793.t1",-2.36306678455616,3.70355621335096,-8.21859338345157,1.72448354229967e-08,1.77353322389202e-07,9.1681626741034,"g3793","9d7c838481a11298c23c73cbfa3a9112",233,"Pfam","PF10354","Domain of unknown function (DUF2431)",3,129,"4.5E-16",TRUE,"27-07-2020","IPR019446","Domain of unknown function DUF2431",""
"4518","g3794.t1",-2.61530227289349,2.86873198228378,-9.35233962819617,1.53275138339148e-09,2.46575261390744e-08,11.8578245790613,"g3794","95aa2492e68acc5e730c542b13679e37",291,"Pfam","PF10354","Domain of unknown function (DUF2431)",28,203,"1.3E-22",TRUE,"27-07-2020","IPR019446","Domain of unknown function DUF2431",""
"4519","g3800.t1",-0.542351470171603,8.63556269606774,-9.28215095016387,1.77185403402123e-09,2.75815042607082e-08,10.9345320495824,"g3800","eb8ce1fcdff187a87d8e030ffc0e48f7",782,"Pfam","PF05022","SRP40, C-terminal domain",724,782,"2.4E-17",TRUE,"27-07-2020","IPR007718","Srp40, C-terminal",""
"4520","g3800.t2",-0.641776859322565,6.11867261591138,-7.37118185816648,1.17662868876982e-07,8.71060246966451e-07,6.77936499239638,"g3800","df59158e2dda39de895f2c10c1ab6b89",817,"Pfam","PF05022","SRP40, C-terminal domain",759,817,"2.5E-17",TRUE,"27-07-2020","IPR007718","Srp40, C-terminal",""
"4521","g3812.t1",0.659659123966819,6.30844856754376,9.68662928075616,7.75155289539053e-10,1.46032454455209e-08,11.9081410951177,"g3812","6346fddad81362290e1406dfa0b3583a",256,"Pfam","PF00179","Ubiquitin-conjugating enzyme",10,156,"6.4E-51",TRUE,"27-07-2020","IPR000608","Ubiquitin-conjugating enzyme E2",""
"4522","g3831.t1",0.683173530935436,6.44041424413478,8.80812477436609,4.7960948904807e-09,6.19350454516715e-08,10.0314662589123,"g3831","7a94e3f945a90df960d773946b90e6f9",1945,"Pfam","PF18122","Anaphase-promoting complex sub unit 1 C-terminal domain",1750,1890,"3.9E-15",TRUE,"27-07-2020","IPR041221","Anaphase-promoting complex subunit 1, C-terminal",""
"4523","g3831.t1",0.683173530935436,6.44041424413478,8.80812477436609,4.7960948904807e-09,6.19350454516715e-08,10.0314662589123,"g3831","7a94e3f945a90df960d773946b90e6f9",1945,"Pfam","PF12859","Anaphase-promoting complex subunit 1",141,197,"9.9E-6",TRUE,"27-07-2020","IPR024990","Anaphase-promoting complex subunit 1","GO:0005680"
"4524","g3836.t1",-2.3797498544744,2.56921922905478,-8.14401094556133,2.03422811246188e-08,2.0302877190237e-07,9.2608533392351,"g3836","8491a7a8943388c676041d20af2b96ce",364,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"4525","g3836.t1",-2.3797498544744,2.56921922905478,-8.14401094556133,2.03422811246188e-08,2.0302877190237e-07,9.2608533392351,"g3836","8491a7a8943388c676041d20af2b96ce",364,"Pfam","PF13640","2OG-Fe(II) oxygenase superfamily",132,215,"3.3E-7",TRUE,"27-07-2020","IPR005123","Oxoglutarate/iron-dependent dioxygenase","GO:0016491|GO:0055114"
"4526","g3837.t1",3.85785208278485,-1.93488553445224,6.89432313985706,3.61245969523837e-07,2.20928173053005e-06,6.62055382947233,"g3837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4527","g3842.t1",2.85856789668566,6.35853417122427,14.7920029554814,1.10552762618252e-13,1.23831110737074e-11,21.0897066006502,"g3842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4528","g3852.t1",13.4540741314858,1.29295769479029,13.8669614200537,4.54716648813394e-13,3.71893259208097e-11,18.32359465635,"g3852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4529","g3873.t1",13.4869222945901,1.39259613271072,12.6126905714386,3.49739318432041e-12,1.91197012012848e-10,16.7306244810083,"g3873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4530","g3876.t1",9.31955872282412,-0.287494844942783,11.9017399267777,1.19044734082444e-11,5.20915492449932e-10,15.7911030512096,"g3876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4531","g3887.t1",-1.34254465271667,0.669786660858192,-6.92580901217221,3.35160496667517e-07,2.06878042417416e-06,6.70021401308606,"g3887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4532","g3888.t1",11.7747161588422,2.92053837635519,13.5280015841399,7.77850336629731e-13,5.76672497767581e-11,18.7667687726464,"g3888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4533","g3894.t1",0.486972485667975,5.34038269068738,7.17308096190482,1.86851205678254e-07,1.27095820099961e-06,6.41176746573742,"g3894","dc5befcd1dcd6d65faaaafa9f1a04e89",486,"Pfam","PF18694","Transactive response DNA-binding protein N-terminal domain",4,75,"2.8E-15",TRUE,"27-07-2020","IPR041105","TAR DNA-binding protein 43, N-terminal",""
"4534","g3894.t1",0.486972485667975,5.34038269068738,7.17308096190482,1.86851205678254e-07,1.27095820099961e-06,6.41176746573742,"g3894","dc5befcd1dcd6d65faaaafa9f1a04e89",486,"Pfam","PF00096","Zinc finger, C2H2 type",166,189,"1.6E-4",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"4535","g3903.t1",-1.16483854977815,7.35736878575387,-8.20986573875564,1.75807553556122e-08,1.80089149045311e-07,8.63107660936045,"g3903","195d9a8676a7f1d1e8e84630c796c0f9",590,"Pfam","PF13855","Leucine rich repeat",139,191,"2.2E-8",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"4536","g3903.t1",-1.16483854977815,7.35736878575387,-8.20986573875564,1.75807553556122e-08,1.80089149045311e-07,8.63107660936045,"g3903","195d9a8676a7f1d1e8e84630c796c0f9",590,"Pfam","PF13855","Leucine rich repeat",425,484,"2.0E-9",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"4537","g3903.t1",-1.16483854977815,7.35736878575387,-8.20986573875564,1.75807553556122e-08,1.80089149045311e-07,8.63107660936045,"g3903","195d9a8676a7f1d1e8e84630c796c0f9",590,"Pfam","PF13855","Leucine rich repeat",328,385,"1.5E-8",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"4538","g3903.t1",-1.16483854977815,7.35736878575387,-8.20986573875564,1.75807553556122e-08,1.80089149045311e-07,8.63107660936045,"g3903","195d9a8676a7f1d1e8e84630c796c0f9",590,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"4539","g3915.t1",6.72690167999826,-2.53649807106508,16.582631916575,8.67878207571291e-15,2.15505660940293e-12,20.827987815801,"g3915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4540","g3930.t1",-0.520220162390522,8.59455840348061,-7.35726317574196,1.21528990839134e-07,8.91489353858066e-07,6.60392502929698,"g3930","b5c55af120ba57ff58d2aa116ad864dd",172,"Pfam","PF01929","Ribosomal protein L14",46,120,"2.9E-25",TRUE,"27-07-2020","IPR002784","Ribosomal protein L14e domain","GO:0003735|GO:0005840|GO:0006412"
"4541","g3932.t1",-0.511074626713032,8.39097140104945,-8.84004403429136,4.48091171677693e-09,5.87679674905803e-08,9.99018457222493,"g3932","aa98567851283d57a73174c32b1494fc",782,"Pfam","PF06480","FtsH Extracellular",135,219,"1.0E-5",TRUE,"27-07-2020","IPR011546","Peptidase M41, FtsH extracellular","GO:0004222|GO:0005524|GO:0008270|GO:0016021"
"4542","g3932.t1",-0.511074626713032,8.39097140104945,-8.84004403429136,4.48091171677693e-09,5.87679674905803e-08,9.99018457222493,"g3932","aa98567851283d57a73174c32b1494fc",782,"Pfam","PF00004","ATPase family associated with various cellular activities (AAA)",332,463,"3.1E-43",TRUE,"27-07-2020","IPR003959","ATPase, AAA-type, core","GO:0005524"
"4543","g3932.t1",-0.511074626713032,8.39097140104945,-8.84004403429136,4.48091171677693e-09,5.87679674905803e-08,9.99018457222493,"g3932","aa98567851283d57a73174c32b1494fc",782,"Pfam","PF01434","Peptidase family M41",547,728,"6.4E-65",TRUE,"27-07-2020","IPR000642","Peptidase M41","GO:0004222|GO:0005524|GO:0006508"
"4544","g3932.t1",-0.511074626713032,8.39097140104945,-8.84004403429136,4.48091171677693e-09,5.87679674905803e-08,9.99018457222493,"g3932","aa98567851283d57a73174c32b1494fc",782,"Pfam","PF17862","AAA+ lid domain",494,531,"2.9E-12",TRUE,"27-07-2020","IPR041569","AAA ATPase, AAA+ lid domain",""
"4545","g394.t1",-1.10957259088703,9.12529099208295,-8.55202266122697,8.31504807965997e-09,9.56323331036786e-08,9.3309106529773,"g394","8c85edec308c59782a7853e289b8e289",976,"Pfam","PF00079","Serpin (serine protease inhibitor)",488,846,"3.0E-85",TRUE,"27-07-2020","IPR023796","Serpin domain",""
"4546","g394.t1",-1.10957259088703,9.12529099208295,-8.55202266122697,8.31504807965997e-09,9.56323331036786e-08,9.3309106529773,"g394","8c85edec308c59782a7853e289b8e289",976,"Pfam","PF00079","Serpin (serine protease inhibitor)",69,436,"1.2E-97",TRUE,"27-07-2020","IPR023796","Serpin domain",""
"4547","g3963.t1",0.672549018499595,5.89088273765784,9.89270022851919,5.12780153417338e-10,1.0437203704131e-08,12.3756096492301,"g3963","48710e8222f835fd0612e8f5a86c9a8e",1348,"Pfam","PF00176","SNF2 family N-terminal domain",43,691,"1.3E-63",TRUE,"27-07-2020","IPR000330","SNF2-related, N-terminal domain","GO:0005524"
"4548","g3963.t1",0.672549018499595,5.89088273765784,9.89270022851919,5.12780153417338e-10,1.0437203704131e-08,12.3756096492301,"g3963","48710e8222f835fd0612e8f5a86c9a8e",1348,"Pfam","PF00271","Helicase conserved C-terminal domain",1186,1290,"3.8E-9",TRUE,"27-07-2020","IPR001650","Helicase, C-terminal",""
"4549","g3964.t1",0.434998941036145,5.63183141331257,7.54536227731108,7.86794608441502e-08,6.22727990782617e-07,7.24782840033363,"g3964","376c7958697c83fc240d4d80ff29dec3",1068,"Pfam","PF09027","GTPase binding",452,485,"1.2E-7",TRUE,"27-07-2020","IPR015116","Cdc42 binding domain-like",""
"4550","g3964.t1",0.434998941036145,5.63183141331257,7.54536227731108,7.86794608441502e-08,6.22727990782617e-07,7.24782840033363,"g3964","376c7958697c83fc240d4d80ff29dec3",1068,"Pfam","PF07714","Protein tyrosine kinase",127,384,"6.3E-84",TRUE,"27-07-2020","IPR001245","Serine-threonine/tyrosine-protein kinase, catalytic domain","GO:0004672|GO:0006468"
"4551","g3975.t1",4.9509909067375,-0.133041931864022,11.1529226813915,4.5842702996468e-11,1.53130973866646e-09,15.0980754713297,"g3975","1d7236a6bac49a007a8caa953a95bc82",499,"Pfam","PF00046","Homeodomain",313,369,"1.2E-19",TRUE,"27-07-2020","IPR001356","Homeobox domain","GO:0003677"
"4552","g3977.t1",1.00553716149964,8.02822349548147,9.88335512398591,5.22419551594491e-10,1.05975068487819e-08,12.2177496379286,"g3977","c3cdbdaaca38e12505f8a5c27e2f5f8b",979,"Pfam","PF03159","XRN 5'-3' exonuclease N-terminus",1,255,"6.9E-101",TRUE,"27-07-2020","IPR004859","Putative 5-3 exonuclease","GO:0003676|GO:0004527"
