"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","tid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"12169","g9044",-0.526465112991047,6.93853943739357,-7.87565874085844,3.54845556540088e-08,2.85047101095549e-07,7.94767214803877,"g9044.t1","74c8fc223270fbaea3c88c2d54e861b5",208,"Pfam","PF00137","ATP synthase subunit C",52,111,"2.0E-12",TRUE,"27-07-2020","IPR002379","V-ATPase proteolipid subunit C-like domain","GO:0015078|GO:0015991|GO:0033177"
"12170","g9045",0.330076295372158,6.48304354753995,6.10476122132846,2.39410577239194e-06,9.94176946325061e-06,3.68116060956947,"g9045.t2","812bdd38b3f5de290f01d4e1ec5a6c66",735,"Pfam","PF04153","NOT2 / NOT3 / NOT5 family",604,729,"9.4E-42",TRUE,"27-07-2020","IPR007282","NOT2/NOT3/NOT5, C-terminal","GO:0005634|GO:0006355"
"12171","g9045",0.330076295372158,6.48304354753995,6.10476122132846,2.39410577239194e-06,9.94176946325061e-06,3.68116060956947,"g9045.t2","812bdd38b3f5de290f01d4e1ec5a6c66",735,"Pfam","PF04065","Not1 N-terminal domain, CCR4-Not complex component",4,230,"2.2E-91",TRUE,"27-07-2020","IPR007207","CCR4-Not complex component, Not N-terminal domain","GO:0005634|GO:0006355"
"12172","g9045",0.330076295372158,6.48304354753995,6.10476122132846,2.39410577239194e-06,9.94176946325061e-06,3.68116060956947,"g9045.t1","a56a934c620e89efccc1c122f1a9304f",735,"Pfam","PF04153","NOT2 / NOT3 / NOT5 family",604,729,"9.4E-42",TRUE,"27-07-2020","IPR007282","NOT2/NOT3/NOT5, C-terminal","GO:0005634|GO:0006355"
"12173","g9045",0.330076295372158,6.48304354753995,6.10476122132846,2.39410577239194e-06,9.94176946325061e-06,3.68116060956947,"g9045.t1","a56a934c620e89efccc1c122f1a9304f",735,"Pfam","PF04065","Not1 N-terminal domain, CCR4-Not complex component",4,230,"2.2E-88",TRUE,"27-07-2020","IPR007207","CCR4-Not complex component, Not N-terminal domain","GO:0005634|GO:0006355"
"12174","g9048",-0.368023081422026,7.49264243668647,-7.33372306287233,1.23506759405631e-07,8.04316857275501e-07,6.65544804928419,"g9048.t1","60fe8d32d2165ce7c24785a0d5b2dbff",1239,"Pfam","PF09011","HMG-box domain",4,66,"9.0E-11",TRUE,"27-07-2020","IPR009071","High mobility group box domain",""
"12175","g9048",-0.368023081422026,7.49264243668647,-7.33372306287233,1.23506759405631e-07,8.04316857275501e-07,6.65544804928419,"g9048.t1","60fe8d32d2165ce7c24785a0d5b2dbff",1239,"Pfam","PF14724","Mitochondrial-associated sphingomyelin phosphodiesterase",494,741,"5.3E-34",TRUE,"27-07-2020","IPR024129","Sphingomyelin phosphodiesterase 4","GO:0050290"
"12176","g9048",-0.368023081422026,7.49264243668647,-7.33372306287233,1.23506759405631e-07,8.04316857275501e-07,6.65544804928419,"g9048.t1","60fe8d32d2165ce7c24785a0d5b2dbff",1239,"Pfam","PF14724","Mitochondrial-associated sphingomyelin phosphodiesterase",749,1178,"2.6E-41",TRUE,"27-07-2020","IPR024129","Sphingomyelin phosphodiesterase 4","GO:0050290"
"12177","g9048",-0.368023081422026,7.49264243668647,-7.33372306287233,1.23506759405631e-07,8.04316857275501e-07,6.65544804928419,"g9048.t1","60fe8d32d2165ce7c24785a0d5b2dbff",1239,"Pfam","PF13017","piRNA pathway germ-plasm component",134,346,"7.5E-37",TRUE,"27-07-2020","IPR024970","Maelstrom domain","GO:0060964"
"12178","g905",-1.86942904113342,3.95910400654838,-6.65030239373941,6.28128201969253e-07,3.13629178661026e-06,5.39242263998868,"g905.t1","c8564b11d1da4c47fc759946088c4143",442,"Pfam","PF00450","Serine carboxypeptidase",57,439,"9.1E-91",TRUE,"27-07-2020","IPR001563","Peptidase S10, serine carboxypeptidase","GO:0004185|GO:0006508"
"12179","g905",-1.86942904113342,3.95910400654838,-6.65030239373941,6.28128201969253e-07,3.13629178661026e-06,5.39242263998868,"g905.t1","c8564b11d1da4c47fc759946088c4143",442,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"12180","g9053",0.548520127712498,4.51058848111993,6.88551793838021,3.56534253342679e-07,1.95293465822699e-06,5.95111623887316,"g9053.t1","21128ad05696183144944a8591b901e1",632,"Pfam","PF00270","DEAD/DEAH box helicase",84,250,"3.1E-20",TRUE,"27-07-2020","IPR011545","DEAD/DEAH box helicase domain","GO:0003676|GO:0005524"
"12181","g9053",0.548520127712498,4.51058848111993,6.88551793838021,3.56534253342679e-07,1.95293465822699e-06,5.95111623887316,"g9053.t1","21128ad05696183144944a8591b901e1",632,"Pfam","PF00271","Helicase conserved C-terminal domain",291,398,"1.6E-14",TRUE,"27-07-2020","IPR001650","Helicase, C-terminal",""
"12182","g9053",0.548520127712498,4.51058848111993,6.88551793838021,3.56534253342679e-07,1.95293465822699e-06,5.95111623887316,"g9053.t1","21128ad05696183144944a8591b901e1",632,"Pfam","PF16124","RecQ zinc-binding",411,469,"5.3E-11",TRUE,"27-07-2020","IPR032284","ATP-dependent DNA helicase RecQ, zinc-binding domain",""
"12183","g9057",1.77764903437371,5.11379232355591,5.46034574263993,1.20822811582276e-05,4.09343493739806e-05,2.71666293995477,"g9057.t1","fbfce9a1e9825ffed9780e5b021e1be6",702,"Pfam","PF09820","Predicted AAA-ATPase",157,427,"9.2E-19",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"12184","g9057",1.77764903437371,5.11379232355591,5.46034574263993,1.20822811582276e-05,4.09343493739806e-05,2.71666293995477,"g9057.t1","fbfce9a1e9825ffed9780e5b021e1be6",702,"Pfam","PF18694","Transactive response DNA-binding protein N-terminal domain",14,80,"1.5E-17",TRUE,"27-07-2020","IPR041105","TAR DNA-binding protein 43, N-terminal",""
"12185","g9058",1.40868449489782,4.672438492547,11.503786435426,2.23172509512701e-11,7.39268795203823e-10,15.7756488554599,"g9058.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12186","g9058",1.40868449489782,4.672438492547,11.503786435426,2.23172509512701e-11,7.39268795203823e-10,15.7756488554599,"g9058.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12187","g9061",-1.40012523224149,-3.07378944834512,-7.43966996562649,9.64910457681043e-08,6.55932852022341e-07,7.9629628866029,"g9061.t1","539db18847991238ecb2a4fb16d5aaff",443,"Pfam","PF09820","Predicted AAA-ATPase",3,129,"4.0E-23",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"12188","g9067",0.859612965879659,5.57099617733734,5.61173955338785,8.23407655681639e-06,2.92831375879648e-05,2.52605961590087,"g9067.t1","0838f17863469412fa36e3a629bb819a",391,"Pfam","PF03067","Lytic polysaccharide mono-oxygenase, cellulose-degrading",80,271,"2.4E-35",TRUE,"27-07-2020","IPR004302","Cellulose/chitin-binding protein, N-terminal",""
"12189","g907",-3.78026613514969,-1.05510609433577,-5.71368067838345,6.36675157209453e-06,2.334641604248e-05,3.92378923694577,"g907.t1","a37eb7b4142617c5ab87bfbcab47c31b",337,"Pfam","PF00450","Serine carboxypeptidase",1,334,"3.5E-66",TRUE,"27-07-2020","IPR001563","Peptidase S10, serine carboxypeptidase","GO:0004185|GO:0006508"
"12190","g9072",-1.48510229757956,1.65103834430517,-5.55773431708482,9.43919421541423e-06,3.30609849327109e-05,3.27943496561846,"g9072.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12191","g9076",0.963333627070397,5.85654457214188,10.3644356788612,1.89505763956463e-10,4.17836594986878e-09,13.393263492378,"g9076.t1","c85911dd881fb5b1734880bd2c8406d0",132,"Pfam","PF00313","'Cold-shock' DNA-binding domain",44,106,"3.0E-11",TRUE,"27-07-2020","IPR002059","Cold-shock protein, DNA-binding","GO:0003676"
"12192","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1722,1735,"0.12",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12193","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1638,1651,"0.64",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12194","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05000","RNA polymerase Rpb1, domain 4",714,815,"4.3E-37",TRUE,"27-07-2020","IPR007083","RNA polymerase Rpb1, domain 4","GO:0003677|GO:0003899|GO:0006351"
"12195","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1694,1707,"0.45",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12196","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1909,1922,"1.7",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12197","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF04998","RNA polymerase Rpb1, domain 5",822,1418,"5.1E-101",TRUE,"27-07-2020","IPR007081","RNA polymerase Rpb1, domain 5","GO:0003677|GO:0003899|GO:0006351"
"12198","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1652,1665,"0.64",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12199","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF04983","RNA polymerase Rpb1, domain 3",516,684,"2.7E-46",TRUE,"27-07-2020","IPR007066","RNA polymerase Rpb1, domain 3","GO:0003677|GO:0003899|GO:0006351"
"12200","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF04992","RNA polymerase Rpb1, domain 6",890,1071,"1.0E-62",TRUE,"27-07-2020","IPR007075","RNA polymerase Rpb1, domain 6","GO:0003677|GO:0003899|GO:0006351"
"12201","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1631,1644,"0.081",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12202","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1736,1749,"0.33",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12203","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF04990","RNA polymerase Rpb1, domain 7",1156,1291,"6.2E-55",TRUE,"27-07-2020","IPR007073","RNA polymerase Rpb1, domain 7","GO:0003677|GO:0003899|GO:0006351"
"12204","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1852,1865,"2.0",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12205","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1596,1609,"0.031",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12206","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1839,1858,"4.9",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12207","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1583,1595,"12.0",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12208","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1627,1637,"0.28",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12209","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1764,1777,"2.8",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12210","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1880,1890,"2.8",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12211","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF00623","RNA polymerase Rpb1, domain 2",348,511,"4.4E-73",TRUE,"27-07-2020","IPR000722","RNA polymerase, alpha subunit","GO:0003677|GO:0003899|GO:0006351"
"12212","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1645,1658,"0.72",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12213","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1708,1721,"3.8",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12214","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF04997","RNA polymerase Rpb1, domain 1",9,346,"6.7E-106",TRUE,"27-07-2020","IPR007080","RNA polymerase Rpb1, domain 1","GO:0003677|GO:0003899|GO:0006351"
"12215","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1895,1908,"1.4",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12216","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1866,1879,"0.13",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12217","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1792,1805,"0.91",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12218","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1778,1791,"7.7",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12219","g9081",0.868688712734908,8.5730157928411,8.47446888834349,9.35781593910449e-09,9.38735639605512e-08,9.27242534681872,"g9081.t1","5d37591f371f3e0edd030689508f084d",1935,"Pfam","PF05001","RNA polymerase Rpb1 C-terminal repeat",1680,1693,"0.58",TRUE,"27-07-2020","IPR000684","RNA polymerase II, heptapeptide repeat, eukaryotic","GO:0003677|GO:0005665|GO:0006366"
"12220","g9083",0.765168395920878,4.69480711132371,7.11208713666563,2.07962095029932e-07,1.24095522588039e-06,6.45251907304899,"g9083.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12221","g9084",1.39278127882591,2.79382181319165,8.07288611956758,2.2755895199019e-08,1.96070900315445e-07,9.11886991437125,"g9084.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12222","g9088",-1.95744507195883,1.40811782539312,-5.95356794727943,3.48834326988527e-06,1.38536216833465e-05,4.37063181088944,"g9088.t1","23bd101adf4439e6b906ea651624d71f",414,"SignalP_EUK","SignalP-noTM","",1,24,"-",TRUE,"27-07-2020","","",""
"12223","g9097",14.0990215798004,2.33502273365212,14.3235008391634,2.01656219391153e-13,1.7658892768488e-11,18.9452349067436,"g9097.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12224","g9112",-2.03535859514218,0.438436816861722,-5.48453233257566,1.13630305284789e-05,3.88556373114083e-05,3.27844102883414,"g9112.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12225","g9115",-2.04435867813623,2.45650817451599,-5.97790638415046,3.28274944052078e-06,1.31373040043381e-05,4.24057819903951,"g9115.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12226","g9116",1.45458726937374,2.05557665769443,5.74758819766141,5.84586596583339e-06,2.16608974295277e-05,3.707557141251,"g9116.t1","ff0df11fd70f40241448e1c23669b4dd",391,"Pfam","PF07527","Hairy Orange",77,115,"3.7E-13",TRUE,"27-07-2020","IPR003650","Orange domain","GO:0003677|GO:0006355"
"12227","g9116",1.45458726937374,2.05557665769443,5.74758819766141,5.84586596583339e-06,2.16608974295277e-05,3.707557141251,"g9116.t1","ff0df11fd70f40241448e1c23669b4dd",391,"Pfam","PF00010","Helix-loop-helix DNA-binding domain",4,60,"3.2E-16",TRUE,"27-07-2020","IPR011598","Myc-type, basic helix-loop-helix (bHLH) domain","GO:0046983"
"12228","g9118",0.72760549147147,6.41392127015478,12.1324921680543,7.2953783146175e-12,3.12434002660026e-10,16.688573452869,"g9118.t2","c24d0f2f8e170b977e63f0f35af9b2fc",989,"Pfam","PF00621","RhoGEF domain",144,324,"1.1E-35",TRUE,"27-07-2020","IPR000219","Dbl homology (DH) domain","GO:0005089|GO:0035023"
"12229","g9118",0.72760549147147,6.41392127015478,12.1324921680543,7.2953783146175e-12,3.12434002660026e-10,16.688573452869,"g9118.t1","bcdb5a922db8f78f8e1e21f64577e22f",974,"Pfam","PF00621","RhoGEF domain",144,324,"1.1E-35",TRUE,"27-07-2020","IPR000219","Dbl homology (DH) domain","GO:0005089|GO:0035023"
"12230","g9127",-0.323525813532514,5.67611755707934,-5.69469849507147,6.67864692647146e-06,2.43662096175158e-05,2.71656045924143,"g9127.t1","c771c40e116baec55c51aae9242c7d28",1160,"Pfam","PF00270","DEAD/DEAH box helicase",286,439,"2.0E-9",TRUE,"27-07-2020","IPR011545","DEAD/DEAH box helicase domain","GO:0003676|GO:0005524"
"12231","g9127",-0.323525813532514,5.67611755707934,-5.69469849507147,6.67864692647146e-06,2.43662096175158e-05,2.71656045924143,"g9127.t1","c771c40e116baec55c51aae9242c7d28",1160,"Pfam","PF07717","Oligonucleotide/oligosaccharide-binding (OB)-fold",924,1012,"1.3E-16",TRUE,"27-07-2020","IPR011709","Domain of unknown function DUF1605",""
"12232","g9127",-0.323525813532514,5.67611755707934,-5.69469849507147,6.67864692647146e-06,2.43662096175158e-05,2.71656045924143,"g9127.t1","c771c40e116baec55c51aae9242c7d28",1160,"Pfam","PF00271","Helicase conserved C-terminal domain",633,718,"2.1E-8",TRUE,"27-07-2020","IPR001650","Helicase, C-terminal",""
"12233","g9127",-0.323525813532514,5.67611755707934,-5.69469849507147,6.67864692647146e-06,2.43662096175158e-05,2.71656045924143,"g9127.t1","c771c40e116baec55c51aae9242c7d28",1160,"Pfam","PF04408","Helicase associated domain (HA2)",781,856,"1.9E-19",TRUE,"27-07-2020","IPR007502","Helicase-associated domain","GO:0004386"
"12234","g913",-4.80414392600584,-1.85506098676039,-5.2260719737701,2.19379902470957e-05,6.9093797941004e-05,2.78852175791805,"g913.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12235","g9130",0.535514401927389,4.95036762394972,6.75294169356767,4.90196279797573e-07,2.5508437551831e-06,5.50311503832146,"g9130.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12236","g9136",2.28210238917352,2.93149850828627,7.37503205961271,1.12154466354948e-07,7.41722782959052e-07,7.57192016098341,"g9136.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12237","g9139",-0.573749582250198,6.79780959834729,-7.96104407852026,2.92571744973547e-08,2.42182236048964e-07,8.15310438515564,"g9139.t1","8e5940188c70d960ad0577c3b8319a36",523,"Pfam","PF08156","NOP5NT (NUC127) domain",3,66,"3.7E-22",TRUE,"27-07-2020","IPR012974","NOP5, N-terminal",""
"12238","g9139",-0.573749582250198,6.79780959834729,-7.96104407852026,2.92571744973547e-08,2.42182236048964e-07,8.15310438515564,"g9139.t1","8e5940188c70d960ad0577c3b8319a36",523,"Pfam","PF01798","snoRNA binding domain, fibrillarin",169,397,"1.9E-82",TRUE,"27-07-2020","IPR002687","Nop domain",""
"12239","g9147",0.827600100635892,6.10775252757294,7.05008860597372,2.40863537464976e-07,1.40242464481701e-06,6.04570983600331,"g9147.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12240","g9147",0.827600100635892,6.10775252757294,7.05008860597372,2.40863537464976e-07,1.40242464481701e-06,6.04570983600331,"g9147.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12241","g915",-3.76602278827005,-2.96691027454047,-7.42286255084822,1.003348046687e-07,6.77901712696738e-07,7.81650445368012,"g915.t1","9d39508e2e2331f09950044086b50a1e",60,"Pfam","PF00685","Sulfotransferase domain",1,57,"1.3E-5",TRUE,"27-07-2020","IPR000863","Sulfotransferase domain","GO:0008146"
"12242","g9156",-3.34447253559959,2.24550514189032,-8.81646347236325,4.46529786884025e-09,5.15516439303484e-08,10.8306484420768,"g9156.t1","e6f2502e8efea13c022170a5c1090d22",622,"Pfam","PF00135","Carboxylesterase family",103,604,"8.1E-86",TRUE,"27-07-2020","IPR002018","Carboxylesterase, type B",""
"12243","g9158",-1.93823384462949,3.46759127345643,-7.05693714128018,2.36981613398583e-07,1.3854593918335e-06,6.64640001867732,"g9158.t1","c65c9c73e6ec1089cda57ebde369070c",324,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"12244","g9165",0.541121579988144,6.00010200464544,8.87948099501395,3.90277719185509e-09,4.63121326392981e-08,10.2638079876305,"g9165.t1","6fb07d682fcc0f46dd5b6f6cf3d1893f",880,"Pfam","PF01302","CAP-Gly domain",413,473,"8.9E-11",TRUE,"27-07-2020","IPR000938","CAP Gly-rich domain",""
"12245","g9166",0.548092934415298,4.9264793641137,8.27391017438652,1.45460768823908e-08,1.35683778839774e-07,9.08207284539944,"g9166.t1","9689e49529a252276108f18e83f7c8dd",240,"Pfam","PF09174","Maf1 regulator",25,206,"2.2E-65",TRUE,"27-07-2020","IPR015257","Repressor of RNA polymerase III transcription  Maf1","GO:0016480"
"12246","g9167",4.46560134018657,-1.84083822681308,8.18152389712934,1.78555810411211e-08,1.6094917737499e-07,9.40989467638654,"g9167.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12247","g9198",1.77633726056136,8.26559741002612,7.01553334510403,2.6146535354163e-07,1.50190377253432e-06,5.87689664929371,"g9198.t1","13c143448f872d6015c087e0a06fd2a6",495,"Pfam","PF15999","Domain of unknown function (DUF4774)",408,456,"2.2E-8",TRUE,"27-07-2020","IPR031942","Domain of unknown function DUF4774",""
"12248","g9198",1.77633726056136,8.26559741002612,7.01553334510403,2.6146535354163e-07,1.50190377253432e-06,5.87689664929371,"g9198.t1","13c143448f872d6015c087e0a06fd2a6",495,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"12249","g9203",0.431924523143548,5.00809132361742,7.03932505326609,2.47096439453914e-07,1.43120517248113e-06,6.19562030459976,"g9203.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12250","g9203",0.431924523143548,5.00809132361742,7.03932505326609,2.47096439453914e-07,1.43120517248113e-06,6.19562030459976,"g9203.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
