"seq","length","PV04.mapped","PV13.mapped","PV21.mapped","PV23.mapped","cov.13v21","cov.13v23","cov.04v21","cov.04v23","cov.04v13","cov.21v23","b.status","PV04.asn","PV13.asn","PV21.asn","PV23.asn","b.status.asn","b.status.cov.asn","A.lo","B.lo","A.st","B.st","AB.ratio.st","AB.ratio.lo","b.status.kmer","b.status.final"
"scaffold_1714",10079,15,599,428,554,-0.5700042,-0.8189115,-5.571484,-5.872283,-5.159334,-0.2824446,"A",NA,"Y","Y","Y","A","A",3099,4,3102,1,-10.59945,-9.276124,"A","A"
"scaffold_1715",10066,3621,3256,1527,1442,0.03579396,0.2413028,0.3424502,0.5042726,0.2272235,0.1717839,"A","Y","Y","Y","Y","A","A",7174,501,7675,0,-12.90614,-3.83722,"A","A"
"scaffold_1716",10059,2376,1894,1628,1435,-0.8375503,-0.5327379,-0.357355,-0.09619594,0.4009143,0.2711451,"A","Y","Y","Y","Y","A","A",9152,76,9228,0,-13.17196,-6.893242,"A","A"
"scaffold_1717",10044,1641,1394,653,1141,0.03743555,-0.6439294,0.4258175,-0.2991815,0.3091457,-0.7150651,"A","Y","Y","Y","Y","A","A",8259,177,8399,37,-7.788246,-5.536193,"A","A"
"scaffold_1718",10037,693,913,386,382,0.1849808,0.3227128,-0.05862874,0.03544171,-0.3233619,0.1040328,"A","Y",NA,"Y","Y","A","A",1117,11,1128,0,-10.14083,-6.541742,"A","A"
"scaffold_1719",10032,19,344,33,19,2.290915,3.178752,-1.607142,-0.7692481,-4.038135,0.8522539,"A","Y","Y",NA,NA,"B","B.asn",5786,137,5918,5,-9.946175,-5.390075,"A","B3"
"scaffold_1720",10031,97,277,83,163,0.675634,-0.1674688,-0.6678948,-1.5553,-1.430967,-0.8769981,"A","Y","Y",NA,NA,"B","B.asn",3342,52,3393,1,-10.72877,-5.979007,"A","B3"
"scaffold_1721",9998,8,48,81,47,-1.767973,-0.8772781,-3.95754,-3.120353,-2.378822,0.8608008,"A",NA,NA,NA,NA,"A","A",860,26,871,15,-5.768184,-4.994982,"A","A"
"scaffold_1722",9997,2407,2192,2768,1900,-1.392332,-0.7268268,-1.104047,-0.4822112,0.2089002,0.6318426,"A","Y","Y","Y","Y","A","A",9880,26,9906,0,-13.27423,-8.515554,"A","A"
"scaffold_1723",9996,314,1507,1352,1401,-0.8990761,-0.8275522,-3.001797,-2.97429,-2.185441,0.03787885,"A",NA,"Y",NA,"Y","A","A",5183,14,5197,0,-12.34374,-8.432959,"A","A"
"scaffold_1724",9995,531,1900,905,479,0.01341144,1.05277,-1.668766,-0.6732709,-1.763395,1.005648,"A","Y","Y","Y","Y","A","A",9554,213,9767,0,-13.25385,-5.480573,"A","A"
"scaffold_1725",9991,69330,63733,52902,37972,-0.7878454,-0.1864628,-0.5128691,0.04479325,0.1954369,0.5676413,"A","Y","Y","Y","Y","A","A",771,10,777,4,-7.281698,-6.133025,"A","A"
"scaffold_1726",9988,585289,416164,177244,265922,0.1748309,-0.2874224,0.8203706,0.3143956,0.5659965,-0.4959968,"A","Y","Y","Y","Y","A","A",5889,33,5895,27,-7.718166,-7.436589,"A","A"
"scaffold_1727",9939,1869,910,1039,955,-1.245935,-1.001692,-0.05591248,0.1448003,1.111477,0.2106851,"A","Y","Y","Y","Y","A","A",8426,480,8899,7,-10.11959,-4.13091,"A","A"
"scaffold_1728",9934,2639,2883,1153,1353,0.2653846,0.1577259,0.2913318,0.1399816,-0.05355998,-0.1413922,"A","Y","Y","Y","Y","A","A",9021,438,9391,68,-7.088692,-4.361154,"A","A"
"scaffold_1729",9898,1602,1852,792,730,0.1687272,0.4090553,0.1131262,0.3097746,-0.1351329,0.2066076,"A","Y","Y","Y","Y","A","A",1726,20,1744,2,-9.184049,-6.361735,"A","A"
"scaffold_1730",9851,64900,59686,36747,31307,-0.3568064,-0.00266525,-0.08244396,0.2279771,0.1948234,0.3203994,"A","Y","Y","Y","Y","A","A",789,1,790,0,-9.627534,-8.625709,"A","A"
"scaffold_1731",9836,5365,5167,2820,3054,-0.1828827,-0.1748849,0.02483601,-0.01086768,0.1282281,-0.02572906,"A","Y","Y","Y","Y","A","A",9655,151,9806,0,-13.2596,-5.989282,"A","A"
"scaffold_1732",9831,5807,3316,1880,2534,-0.2377347,-0.5452836,0.7237194,0.3724976,0.8821506,-0.3412646,"A","Y","Y","Y","Y","A","A",9308,339,9511,136,-6.117501,-4.77502,"A","A"
"scaffold_1733",9808,79120,92000,58836,52847,-0.4116407,-0.1337577,-0.4756854,-0.2415235,-0.1435892,0.2441407,"A","Y","Y","Y","Y","A","A",7571,34,7605,0,-12.89292,-7.757176,"A","A"
"scaffold_1734",9807,357,2662,814,1136,0.6521819,0.2947404,-2.086377,-2.48785,-2.821222,-0.3911992,"A","Y","Y","Y","Y","A","A",6610,2,6612,0,-12.69109,-11.10569,"A","A"
"scaffold_1735",9799,2126,2404,1009,1046,0.1957458,0.2667486,0.1720165,0.1993314,-0.1032502,0.03727548,"A","Y","Y",NA,"Y","A","A",1578,39,1610,7,-7.653741,-5.302867,"A","A"
"scaffold_1736",9789,372,2420,197,219,2.556091,2.526997,0.01399801,-0.05910211,-2.624548,-0.063173,"A","Y","Y","Y","Y","A","A",8708,897,9177,428,-4.41913,-3.27772,"A","A"
"scaffold_1737",9760,965,1388,904,1055,-0.4374053,-0.537191,-0.8076341,-0.9511146,-0.4500256,-0.1334485,"A","Y","Y",NA,"Y","A","A",6801,32,6806,27,-7.925448,-7.687349,"A","A"
"scaffold_1738",9756,156,1073,55,767,3.20629,-0.448535,0.5922,-3.107033,-2.700616,-3.689887,"A","Y","Y","Y","Y","A","A",7495,28,7521,2,-11.29194,-8.013924,"A","A"
"scaffold_1739",9750,208255,66306,162,113,7.611585,8.250431,9.416238,10.01136,1.725125,0.6045743,"B.strict","Y","Y",NA,"Y","A","B.strict",3866,1491,4048,1309,-1.627999,-1.373967,"A","B2"
"scaffold_1740",9741,101515,97243,59956,50356,-0.3588865,0.01585776,-0.1433189,0.1877045,0.1360259,0.3410018,"A","Y","Y","Y","Y","A","A",1004,0,1004,0,-9.97298,-9.97298,"A","A"
"scaffold_1741",9737,28,638,5,14,5.680562,4.481262,1.412625,0.1651474,-4.39018,-1.24716,"A",NA,"Y","Y",NA,"A","A",4524,76,4560,40,-6.797582,-5.876916,"A","A"
"scaffold_1742",9735,5293,5121,3101,3385,-0.3327708,-0.3361911,-0.1316417,-0.1787633,0.1216379,-0.03714385,"A","Y","Y","Y","Y","A","A",9670,36,9706,0,-13.24481,-8.029996,"A","A"
"scaffold_1743",9718,2686,2279,1579,1462,-0.526791,-0.2928929,-0.1364995,0.05373056,0.3109362,0.2002073,"A","Y","Y","Y","Y","A","A",8991,414,9405,0,-13.19937,-4.437459,"A","A"
"scaffold_1744",9699,249,760,201,180,0.8590036,1.140058,-0.5904536,-0.3533743,-1.532256,0.2472043,"A","Y","Y","Y","Y","A","A",7135,180,7253,62,-6.847281,-5.301054,"A","A"
"scaffold_1745",9690,466,537,177,283,0.5420386,-0.00941921,0.4911922,-0.103841,-0.1303375,-0.5852327,"A","Y","Y","Y","Y","A","A",2213,130,2338,5,-8.606714,-4.079017,"A","A"
"scaffold_1746",9688,1770,1955,635,586,0.5650205,0.8035724,0.5751358,0.7700096,-0.06938231,0.2047975,"A","Y","Y",NA,"Y","A","A",5555,879,5642,792,-2.83107,-2.658471,"A","A"
"scaffold_1747",9679,2187,2121,1882,1397,-0.8834578,-0.3308938,-0.685885,-0.1769934,0.1181557,0.51889,"A","Y","Y","Y","Y","A","A",9504,23,9527,0,-13.21796,-8.629508,"A","A"
"scaffold_1748",9673,6063,5313,2328,3322,0.1337972,-0.2560137,0.4777278,0.04421728,0.2644602,-0.4235455,"A","Y","Y","Y","Y","A","A",9529,118,9647,0,-13.23601,-6.323443,"A","A"
"scaffold_1749",9670,708,676,325,349,0,0.02016619,0.2196446,0.1962473,0.1405286,-0.01348117,"A","Y","Y","Y","Y","A","A",3742,66,3763,45,-6.354489,-5.80389,"A","A"
"scaffold_1750",9648,42183,39411,27891,23235,-0.5577604,-0.1712661,-0.306164,0.03661114,0.1720598,0.3527539,"A","Y","Y","Y","Y","A","A",581,15,596,0,-9.221587,-5.184875,"A","A"
"scaffold_1751",9623,152,755,12,14,4.807279,4.723515,2.66209,2.53399,-2.231326,-0.1238575,"B.strict","Y","Y","Y","Y","A","B.strict",5722,419,6108,33,-7.489258,-3.76831,"A","B3"
"scaffold_1752",9620,1122,1339,547,572,0.234564,0.2930327,0.1331891,0.1479904,-0.1809387,0.02475012,"A",NA,"Y",NA,NA,"A","A",1760,40,1795,5,-8.225609,-5.424627,"A","A"
"scaffold_1753",9617,3961,4162,1606,1276,0.3170443,0.7716077,0.3991374,0.8100014,0.002587696,0.4208249,"A","Y","Y","Y","Y","A","A",7672,1790,9316,146,-5.985977,-2.099025,"A","A"
"scaffold_1754",9611,88,2304,83,425,3.722326,1.502838,-0.805588,-3.070297,-4.621628,-2.254156,"A",NA,"Y","Y","Y","A","A",7809,344,8109,44,-7.493633,-4.500654,"A","A"
"scaffold_1755",9610,499,947,296,1034,0.6194832,-1.05886,-0.149065,-1.87116,-0.8491027,-1.71212,"A","Y","Y","Y","Y","A","A",8331,17,8344,4,-10.70477,-8.854522,"A","A"
"scaffold_1756",9592,417,198,227,234,-1.24504,-1.166883,-0.02556953,0.009747977,1.144563,0.0452607,"A","Y","Y","Y","Y","A","A",2212,18,2228,2,-9.537218,-6.86386,"A","A"
"scaffold_1757",9586,5298,2923,1786,2006,-0.3456471,-0.390221,0.6653791,0.5771398,0.9317638,-0.07828208,"A","Y","Y","Y","Y","A","A",9030,526,9556,0,-13.22234,-4.099011,"A","A"
"scaffold_1758",9518,2527,2617,1308,1396,-0.0559885,-0.02693818,0.04698951,0.03235444,0.02350341,-0.004665715,"A","Y","Y","Y","Y","A","A",9160,288,9358,90,-6.684344,-4.986364,"A","A"
"scaffold_1759",9511,914,846,360,122,0.175618,1.85168,0.4401057,2.072578,0.1853315,1.642368,"A","Y","Y","Y","Y","A","A",5656,1000,6598,58,-6.805389,-2.498595,"A","A"
"scaffold_1760",9475,607372,175733,210,116,8.64536,9.619104,10.58809,11.51811,1.86319,0.9395915,"B.strict","Y","Y","Y",NA,"A","B.strict",3165,348,3166,347,-3.185958,-3.181362,"A","B2"
"scaffold_1761",9470,17,11,4,3,0.330779,0.7568445,1.013056,1.406607,0.65495,0.3937784,"A",NA,NA,NA,NA,"A","A",528,21,538,11,-5.489179,-4.587692,"A","A"
"scaffold_1762",9460,1363,3673,1112,967,0.6667385,0.9910573,-0.6087283,-0.3281705,-1.35556,0.2905642,"A","Y","Y","Y","Y","A","A",8562,667,8928,301,-4.885878,-3.680196,"A","A"
"scaffold_1763",9446,2504,1794,449,568,0.9402712,0.7246419,1.574276,1.315004,0.5547985,-0.2494287,"B.loose","Y","Y",NA,"Y","A","B.loose",7469,1836,7857,1448,-2.439105,-2.023757,"A","B2"
"scaffold_1764",9445,80717,24631,33,6,8.444263,10.84737,10.31012,12.66951,1.786356,2.366827,"B.strict","Y","Y",NA,NA,"B","B.strict.plus.asn",1610,888,1699,799,-1.087463,-0.8577012,"A","B1"
"scaffold_1765",9438,810,2180,1641,1653,-0.6463337,-0.5339403,-1.919172,-1.850566,-1.353304,0.07870951,"A","Y","Y","Y","Y","A","A",9162,94,9244,12,-9.474018,-6.591749,"A","A"
"scaffold_1766",9399,666,795,539,445,-0.4948184,-0.09619955,-0.5964304,-0.2414418,-0.1811892,0.3650227,"A",NA,NA,NA,NA,"A","A",1618,52,1669,1,-9.705632,-4.932967,"A","A"
"scaffold_1767",9398,841,970,704,553,-0.5931317,-0.1226359,-0.6453514,-0.2184964,-0.1317362,0.4368818,"A","Y","Y","Y","Y","A","A",5581,31,5608,4,-10.1316,-7.446566,"A","A"
"scaffold_1768",9394,4373,3363,14,17,6.752951,6.612855,7.285096,7.101317,0.4527596,-0.1795494,"B.strict","Y","Y",NA,NA,"B","B.strict.plus.asn",2410,6857,2841,6426,1.177239,1.508156,"B","B1"
"scaffold_1769",9393,188,413,138,208,0.521721,0.05572285,-0.4531112,-0.9630004,-1.057626,-0.4997736,"A","Y","Y","Y","Y","A","A",2316,246,2525,37,-6.054711,-3.229675,"A","A"
"scaffold_1770",9391,2492,4593,1335,1402,0.7255864,0.777949,-0.002572015,0.006064043,-0.8078963,0.01860754,"A","Y","Y","Y","Y","A","A",7584,1583,9109,58,-7.270592,-2.259577,"A","A"
"scaffold_1771",9377,3599,2857,1376,1671,-0.002561099,-0.1596823,0.4837787,0.2829812,0.4069715,-0.1908418,"A","Y","Y","Y","Y","A","A",8287,879,9166,0,-13.16223,-3.235449,"A","A"
"scaffold_1772",9373,1097,827,57,67,2.780803,2.674036,3.340786,3.190462,0.4811103,-0.1417077,"B.strict","Y","Y","Y","Y","A","B.strict",4953,1923,5920,956,-2.62925,-1.364485,"A","B2"
"scaffold_1773",9363,2559,1658,356,189,1.160673,2.193461,1.9396,2.928757,0.6998023,0.9989495,"B.loose","Y","Y","Y","Y","A","B.loose",5982,3038,7127,1893,-1.912061,-0.9772724,"A","B2"
"scaffold_1774",9359,113896,153187,68682,68541,0.100705,0.226679,-0.1733225,-0.09107005,-0.3535736,0.09223084,"A","Y","Y","Y","Y","A","A",3899,17,3916,0,-11.93553,-7.759333,"A","A"
"scaffold_1775",9355,130290,43667,36,29,9.148288,9.573856,10.8789,11.26075,1.651089,0.3894887,"B.strict","Y","Y",NA,NA,"B","B.strict.plus.asn",1899,705,1927,677,-1.507748,-1.428259,"A","B1"
"scaffold_1776",9354,2111,1897,1260,1364,-0.4658511,-0.4573021,-0.1584025,-0.1935146,0.2280963,-0.02513398,"A","Y","Y","Y","Y","A","A",5393,25,5416,2,-10.81832,-7.6967,"A","A"
"scaffold_1777",9350,2612,2648,1643,1708,-0.3677579,-0.3007817,-0.2340612,-0.2107696,0.05423226,0.03327259,"A","Y","Y","Y","Y","A","A",9254,9,9263,0,-13.17742,-9.854089,"A","A"
"scaffold_1778",9344,475,487,165,139,0.5023037,0.8705694,0.6193745,0.9441173,0.03792946,0.3345022,"A",NA,NA,NA,NA,"A","A",1462,59,1517,4,-8.246028,-4.607823,"A","A"
"scaffold_1779",9343,654,548,583,509,-1.14291,-0.8248744,-0.7355968,-0.4610567,0.3285792,0.2845902,"A","Y","Y","Y","Y","A","A",3665,256,3872,49,-6.27538,-3.834367,"A","A"
"scaffold_1780",9341,723,2077,621,501,0.6843753,1.116495,-0.6822306,-0.2939135,-1.447233,0.3983554,"A","Y","Y","Y","Y","A","A",8465,245,8683,27,-8.276789,-5.10495,"A","A"
"scaffold_1781",9332,362,1198,617,293,-0.09913169,1.095466,-1.667222,-0.5165389,-1.649988,1.160918,"A","Y","Y","Y","Y","A","A",5528,62,5590,0,-12.44889,-6.455523,"A","A"
"scaffold_1782",9320,113,391,213,204,-0.1793714,0.005002338,-1.800647,-1.660628,-1.708452,0.1508497,"A","Y","Y","Y","Y","A","A",3479,302,3781,0,-11.88493,-3.521698,"A","A"
"scaffold_1783",9308,153,208,231,145,-1.19977,-0.4097701,-1.486105,-0.7395919,-0.3670405,0.7570506,"A",NA,"Y",NA,"Y","A","A",2819,29,2820,28,-6.60401,-6.554589,"A","A"
"scaffold_1784",9304,48902,46051,34758,27159,-0.6506725,-0.1717638,-0.4104762,0.02471285,0.1606583,0.4451679,"A","Y","Y","Y","Y","A","A",830,1,831,0,-9.70044,-8.698705,"A","A"
"scaffold_1785",9302,1542,1617,775,838,0.004462186,0.01470743,0.08938445,0.05596575,0.005480285,-0.02345837,"A","Y","Y","Y","Y","A","A",8095,700,8408,387,-4.437806,-3.529723,"A","A"
"scaffold_1786",9302,126,106,65,73,-0.3450219,-0.3893412,0.05110163,-0.0357974,0.3206502,-0.07710405,"A",NA,NA,NA,NA,"A","A",713,38,737,14,-5.620586,-4.194378,"A","A"
"scaffold_1787",9281,163,2004,328,87,1.551636,3.577037,-1.899797,0.0811288,-3.538274,1.991516,"A",NA,"Y",NA,NA,"A","A",8498,27,8519,6,-10.24928,-8.245722,"A","A"
"scaffold_1788",9260,58,54,41,22,-0.6394865,0.3478998,-0.3915943,0.5540383,0.1740608,0.9559603,"A","Y","Y",NA,"Y","A","A",82,5,87,0,-6.459432,-3.790077,"A","A"
"scaffold_1789",9242,2377,2114,1820,1507,-0.8399203,-0.4449308,-0.5174928,-0.16617,0.2430613,0.3613143,"A","Y","Y","Y","Y","A","A",9139,28,9167,0,-13.16239,-8.299997,"A","A"
"scaffold_1790",9240,956,1786,667,627,0.3639077,0.575865,-0.3830565,-0.2148347,-0.8270236,0.1782213,"A","Y","Y",NA,"Y","A","A",330,0,330,0,-8.370687,-8.370687,"A","A"
"scaffold_1791",9233,16283,16519,10653,8978,-0.4236707,-0.05390617,-0.2909013,0.0351473,0.05323759,0.3360277,"A","Y","Y","Y","Y","A","A",1165,15,1180,0,-10.20579,-6.187352,"A","A"
"scaffold_1792",9212,25,126,85,78,-0.4819469,-0.2383681,-2.581379,-2.384985,-2.217021,0.2107445,"A","Y","Y","Y","Y","A","A",1550,5,1555,0,-10.60363,-8.01402,"A","A"
"scaffold_1793",9190,15945,9893,4776,7274,-0.005977034,-0.4898333,0.8360582,0.3084957,0.7625648,-0.5175932,"A","Y","Y",NA,"Y","A","A",9059,105,9164,0,-13.16192,-6.417375,"A","A"
"scaffold_1794",9190,1209,2214,1762,1869,-0.726606,-0.6887116,-1.445027,-1.450863,-0.7983587,0.004212443,"A","Y","Y","Y","Y","A","A",8265,0,8265,0,-13.01297,-13.01297,"A","A"
"scaffold_1795",9184,2471,2053,36,48,4.738942,4.456577,5.159479,4.833453,0.341214,-0.3183305,"B.strict","Y","Y",NA,"Y","A","B.strict",3687,5431,4033,5085,0.3343204,0.5586448,"B","B1"
"scaffold_1796",9181,139,682,706,541,-1.104129,-0.598059,-3.230384,-2.768702,-2.212974,0.4725623,"A","Y","Y","Y","Y","A","A",3557,37,3594,0,-11.81178,-6.548923,"A","A"
"scaffold_1797",9179,2737,1169,938,886,-0.737941,-0.5329485,0.6413455,0.8027727,1.300588,0.1713662,"A","Y","Y","Y","Y","A","A",7287,569,7564,292,-4.690368,-3.676489,"A","A"
"scaffold_1798",9179,256014,80994,88,59,8.773248,9.465098,10.5871,11.23523,1.734324,0.6571372,"B.strict","Y","Y",NA,NA,"B","B.strict.plus.asn",2444,609,2447,606,-2.011835,-2.002953,"A","B1"
"scaffold_1799",9167,309,1013,170,158,1.512942,1.74068,-0.0407232,0.1430711,-1.63595,0.1937306,"A","Y","Y","Y","Y","A","A",5892,112,5987,17,-8.377934,-5.704608,"A","A"
"scaffold_1800",9150,148,207,86,83,0.2083842,0.3808477,-0.118414,0.01053808,-0.4077548,0.1388981,"A",NA,NA,NA,NA,"A","A",334,13,344,3,-6.430453,-4.580662,"A","A"
"scaffold_1801",9143,2730,2249,1035,1656,0.0630098,-0.4916379,0.4958266,-0.1024869,0.3534785,-0.5883658,"A","Y","Y","Y","Y","A","A",8269,378,8647,0,-13.07815,-4.447618,"A","A"
"scaffold_1802",9142,619,2190,691,1127,0.606873,0.02484886,-1.059519,-1.685386,-1.747365,-0.6157809,"A","Y","Y","Y","Y","A","A",8729,76,8803,2,-11.51898,-6.824979,"A","A"
"scaffold_1803",9136,756,2261,1016,1537,0.09738438,-0.3764489,-1.327336,-1.844973,-1.505328,-0.5075536,"A","Y","Y","Y","Y","A","A",8538,130,8668,0,-13.08165,-6.026428,"A","A"
"scaffold_1804",9131,109816,37128,60,20,8.19298,9.854404,9.910978,11.52869,1.638483,1.626268,"B.strict","Y","Y",NA,NA,"B","B.strict.plus.asn",1608,673,1628,653,-1.316624,-1.255344,"A","B1"
"scaffold_1805",9126,1026,419,68,50,1.552843,2.11137,2.993879,3.509127,1.363905,0.5241114,"B.loose","Y","Y","Y","Y","A","B.loose",1955,919,2300,574,-2.000627,-1.088201,"A","B2"
"scaffold_1806",9117,1978,2930,2492,2689,-0.8225419,-0.809338,-1.235515,-1.266023,-0.4926572,-0.02049067,"A","Y","Y","Y",NA,"A","A",8785,220,8787,218,-5.326532,-5.313088,"A","A"
"scaffold_1807",9092,275,1013,202,190,1.265458,1.476135,-0.4553093,-0.2886344,-1.803578,0.176748,"A","Y","Y","Y","Y","A","A",7591,71,7654,8,-9.732262,-6.720339,"A","A"
"scaffold_1808",9081,679,1903,877,1338,0.06097521,-0.4250058,-1.26988,-1.799666,-1.411532,-0.5196944,"A","Y","Y","Y","Y","A","A",8866,87,8927,26,-8.369234,-6.654799,"A","A"
"scaffold_1809",9058,183,438,55,86,1.917684,1.404548,0.8199741,0.2628939,-1.180907,-0.5478678,"A","Y","Y","Y","Y","A","A",5679,411,6085,5,-9.986316,-3.785175,"A","A"
"scaffold_1810",9051,67,1382,82,100,3.003089,2.84275,-1.172274,-1.378253,-4.273183,-0.194948,"A","Y","Y","Y","Y","A","A",7148,177,7205,120,-5.89612,-5.327792,"A","A"
"scaffold_1811",9040,1623,1635,795,947,-0.01629904,-0.1455566,0.1264457,-0.04647282,0.06333505,-0.16296,"A","Y","Y","Y","Y","A","A",7207,227,7420,14,-8.950507,-4.982493,"A","A"
"scaffold_1812",9025,4001,3949,2333,2510,-0.297141,-0.2796497,-0.1248081,-0.1510127,0.09285107,-0.01622722,"A","Y","Y","Y","Y","A","A",8253,45,8298,0,-13.01872,-7.487316,"A","A"
"scaffold_1813",9008,87,1262,88,75,2.771555,3.122178,-0.9051471,-0.5996766,-3.770027,0.3161003,"A","Y","Y","Y","Y","A","A",6769,175,6937,7,-9.760304,-5.265508,"A","A"
"scaffold_1814",8994,3799,2647,935,1489,0.4443274,-0.1034861,1.118711,0.52723,0.5950779,-0.581557,"A","Y","Y","Y","Y","A","A",7013,1859,8872,0,-13.11521,-1.914935,"A","A"
"scaffold_1815",8992,817,1333,445,419,0.525227,0.7347086,-0.02644755,0.1393196,-0.6316735,0.1757276,"A",NA,"Y",NA,"Y","A","A",862,5,867,0,-9.761551,-7.168254,"A","A"
"scaffold_1816",8979,1810,2808,963,977,0.4869226,0.5890449,0.007336125,0.06574409,-0.5593093,0.06837622,"A","Y","Y","Y","Y","A","A",8761,117,8876,2,-11.53089,-6.214401,"A","A"
"scaffold_1817",8960,2518,3082,2752,3565,-0.8927479,-1.143119,-1.030694,-1.324764,-0.2175118,-0.2840662,"A","Y","Y","Y","Y","A","A",3551,64,3615,0,-11.82018,-5.772048,"A","A"
"scaffold_1818",8956,68,643,28,35,3.41877,3.229456,0.365582,0.1308606,-3.149438,-0.2256646,"A","Y","Y","Y","Y","A","A",3667,375,3714,328,-3.497203,-3.286189,"A","A"
"scaffold_1819",8950,451673,125660,150,87,8.644202,9.546184,10.64348,11.50174,1.919745,0.8676671,"B.strict","Y","Y",NA,NA,"B","B.strict.plus.asn",2347,560,2354,553,-2.087769,-2.06536,"A","B1"
"scaffold_1820",8945,1858,1270,98,162,2.627034,2.03048,3.328591,2.688431,0.6225245,-0.6309788,"B.strict","Y","Y","Y","Y","A","B.strict",5056,3659,7265,1450,-2.324114,-0.4664381,"A","B2"
"scaffold_1821",8920,3231,2244,1016,989,0.08650611,0.248227,0.7654575,0.8835211,0.59969,0.1280015,"A","Y","Y","Y","Y","A","A",7598,905,7966,537,-3.888358,-3.068227,"A","A"
"scaffold_1822",8909,2987,2537,1517,1627,-0.3144495,-0.2924641,0.07439009,0.05270182,0.3094645,-0.0117186,"A","Y","Y","Y","Y","A","A",7445,268,7686,27,-8.10085,-4.790788,"A","A"
"scaffold_1823",8909,1464,1105,721,812,-0.4398948,-0.488362,0.1186482,0.02658212,0.4795006,-0.08210907,"A","Y","Y",NA,"Y","A","A",3884,22,3904,2,-10.34614,-7.400137,"A","A"
"scaffold_1824",8906,2339,2661,1632,1592,-0.3510126,-0.1923152,-0.3835182,-0.2685124,-0.1120323,0.1249929,"A","Y","Y","Y","Y","A","A",632,16,647,1,-8.33985,-5.218599,"A","A"
"scaffold_1825",8901,573,1467,336,336,1.067509,1.190353,-0.1325511,-0.05351319,-1.280854,0.08901046,"A","Y","Y","Y","Y","A","A",7803,60,7855,8,-9.769654,-6.999261,"A","A"
"scaffold_1826",8898,54331,66768,34456,31364,-0.1021789,0.1564699,-0.2460101,-0.03108232,-0.223377,0.2249064,"A","Y","Y","Y","Y","A","A",1087,0,1087,0,-10.08746,-10.08746,"A","A"
"scaffold_1827",8895,189928,227178,86210,77314,0.3413089,0.6214424,0.2364847,0.4728964,-0.1843691,0.24639,"A","Y","Y","Y","Y","A","A",2350,7,2357,0,-11.20335,-8.199059,"A","A"
"scaffold_1828",8823,184,924,79,80,2.476481,2.581306,0.3131838,0.3737744,-2.248317,0.070263,"A","Y","Y","Y","Y","A","A",8276,56,8326,6,-10.21623,-7.182002,"A","A"
"scaffold_1829",8818,265,1284,238,169,1.371314,1.98561,-0.7439118,-0.1736877,-2.198541,0.580381,"A","Y","Y","Y","Y","A","A",6980,420,7292,108,-6.064112,-4.051542,"A","A"
"scaffold_1830",8810,2848,4617,1649,1204,0.428556,1.004947,-0.1146082,0.418063,-0.6228373,0.5426478,"A","Y","Y","Y","Y","A","A",7869,888,8751,6,-10.28804,-3.146108,"A","A"
"scaffold_1831",8807,1086,1693,446,577,0.8664231,0.6184946,0.3801212,0.08848278,-0.5661477,-0.281721,"A","Y","Y","Y","Y","A","A",7870,458,8279,49,-7.371559,-4.099981,"A","A"
"scaffold_1832",8795,878,1986,508,411,0.9090547,1.336964,-0.1134135,0.2707327,-1.102738,0.3941186,"A","Y","Y","Y","Y","A","A",7684,94,7746,32,-7.875028,-6.337974,"A","A"
"scaffold_1833",8794,28,650,11,16,4.707359,4.327494,0.4126246,-0.01542489,-4.417022,-0.4204646,"A",NA,"Y",NA,NA,"A","A",5663,56,5678,41,-7.079104,-6.634716,"A","A"
"scaffold_1834",8781,3137,2915,1619,1609,-0.2080524,-0.07619245,0.0512132,0.1393893,0.1798322,0.09814703,"A","Y","Y","Y","Y","A","A",7412,1130,7543,999,-2.91533,-2.712459,"A","A"
"scaffold_1835",8761,17152,22292,14644,16138,-0.4503311,-0.4674742,-0.6749124,-0.7357749,-0.3041335,-0.05088157,"A","Y","Y","Y","Y","A","A",8556,37,8587,6,-10.26075,-7.814962,"A","A"
"scaffold_1836",8752,2506,3426,1207,1545,0.4481968,0.2152163,0.1508038,-0.1258846,-0.3770124,-0.2667242,"A","Y","Y","Y","Y","A","A",8214,417,8631,0,-13.07548,-4.296686,"A","A"
"scaffold_1837",8748,500,1037,1205,1050,-1.271507,-0.9502646,-2.167883,-1.890414,-0.9770673,0.2876628,"A","Y","Y","Y","Y","A","A",6931,252,7183,0,-12.81057,-4.776062,"A","A"
"scaffold_1838",8734,13,1840,2,2,8.205574,8.328452,1.406332,1.475886,-6.97008,0.06012099,"B.loose","Y","Y","Y",NA,"A","B.loose",8358,182,8413,127,-6.038576,-5.513415,"A","B3"
"scaffold_1839",8732,682,957,372,355,0.305892,0.4959455,-0.0284918,0.1178845,-0.4142451,0.1563336,"A","Y",NA,NA,NA,"A","A",2104,53,2156,1,-10.07481,-5.284717,"A","A"
"scaffold_1840",8726,675,1796,158,159,2.442775,2.556604,1.186814,1.256844,-1.336601,0.07967768,"B.loose","Y","Y",NA,"Y","A","B.loose",6805,1874,7980,699,-3.511143,-1.859917,"A","B3"
"scaffold_1841",8716,815,2536,1108,2037,0.1378946,-0.6170858,-1.344119,-2.142902,-1.56257,-0.7887054,"A","Y","Y","Y","Y","A","A",8423,193,8500,116,-6.183052,-5.440377,"A","A"
