seq,length,PV04.mapped,PV13.mapped,PV21.mapped,PV23.mapped,cov.13v21,cov.13v23,cov.04v21,cov.04v23,cov.04v13,cov.21v23,b.status,PV04.asn,PV13.asn,PV21.asn,PV23.asn,b.status.asn,b.status.cov.asn,A.lo,B.lo,A.st,B.st,AB.ratio.st,AB.ratio.lo,b.status.kmer,b.status.final
scaffold_2083,6491,123340,41227,36,29,9.065299962,9.490873622,10.79980129,11.18165297,1.654956648,0.391830108,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,1761,769,1762,768,-1.196976971,-1.194283573,A,B1
scaffold_2084,6485,1988,1493,1079,1203,-0.588434693,-0.622227882,-0.022026306,-0.099541476,0.486863709,-0.067536742,A,Y,Y,Y,Y,A,A,6130,269,6399,0,-12.64385619,-4.505091092,A,A
scaffold_2085,6474,1676,2121,666,1140,0.613082461,-0.038446774,0.427085752,-0.268165463,-0.265541386,-0.685272787,A,Y,Y,Y,Y,A,A,6236,189,6425,0,-12.64970527,-5.036780935,A,A
scaffold_2086,6467,2705,2124,1527,1484,-0.58076523,-0.416572728,-0.078520974,0.041949548,0.42269958,0.13044895,A,Y,Y,Y,Y,A,A,6390,45,6435,0,-12.65194861,-7.118264016,A,A
scaffold_2087,6442,20953,17884,13497,11237,-0.650579069,-0.263207825,-0.268558256,0.075091007,0.302476136,0.353627692,A,Y,Y,Y,Y,A,A,820,5,825,0,-9.689997971,-7.096275911,A,A
scaffold_2088,6427,5400,13650,5603,5393,0.22789425,0.406006574,-0.956268678,-0.821878334,-1.263707604,0.144368772,A,Y,Y,Y,Y,A,A,6273,80,6326,27,-7.819950958,-6.275319811,A,A
scaffold_2089,6411,342,1256,175,219,1.779753787,1.580836583,0.059594877,-0.183044308,-1.799703587,-0.232660757,A,Y,Y,Y,Y,A,A,6095,81,6131,45,-7.058580026,-6.216095183,A,A
scaffold_2090,6411,71667,84534,96237,121788,-1.243641406,-1.460335784,-1.328315837,-1.588732195,-0.164219108,-0.25043793,A,Y,Y,Y,Y,A,A,6307,27,6334,0,-12.6291289,-7.815612023,A,A
scaffold_2091,6411,23766,22885,16653,13614,-0.597986926,-0.184304289,-0.389947189,-0.019986533,0.12849506,0.379939085,A,Y,Y,Y,Y,A,A,722,0,722,0,-9.497851837,-9.497851837,A,A
scaffold_2092,6409,35045,8585,87,56,5.55175531,6.301307805,7.734492281,8.440322796,2.103192294,0.715808943,B.strict,Y,Y,Y,Y,A,B.strict,3094,2983,3515,2562,-0.456101592,-0.052691874,A,B3
scaffold_2093,6407,136587,39675,67,26,8.131932595,9.587518825,10.0689701,11.48083435,1.857492831,1.421842677,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,1625,351,1652,324,-2.346575101,-2.207679923,A,B1
scaffold_2094,6389,3922,5209,4144,4450,-0.726672258,-0.706418767,-0.982453036,-1.005921526,-0.335325456,-0.013490061,A,Y,Y,Y,Y,A,A,6363,0,6363,0,-12.63571812,-12.63571812,A,A
scaffold_2095,6368,2,482,2,6,6.27433335,5.174951819,-0.90303827,-2.046141782,-7.256916297,-1.133125083,A,NA,Y,NA,NA,A,A,3209,15,3216,8,-8.481575219,-7.648357582,A,A
scaffold_2096,6357,925,524,167,185,0.587272661,0.563442163,1.55951269,1.491960212,0.892695352,-0.05757405,A,Y,Y,Y,Y,A,A,3905,755,4507,153,-4.871485259,-2.36923381,A,A
scaffold_2097,6343,1186,1308,791,1015,-0.331690767,-0.568007943,-0.319290671,-0.599329827,-0.067144581,-0.270060729,A,Y,Y,Y,Y,A,A,6119,49,6168,0,-12.59082093,-6.935459748,A,A
scaffold_2098,6333,25931,25796,17619,14979,-0.506594152,-0.149406961,-0.345518716,-0.032053506,0.081530759,0.323443639,A,Y,Y,Y,Y,A,A,823,6,829,0,-9.696967526,-6.879145605,A,A
scaffold_2099,6332,26,742,6,8,5.67327995,5.433720761,1.04449431,0.76121314,-4.708330317,-0.273302741,B.loose,Y,Y,Y,NA,A,B.loose,5054,386,5106,334,-3.930243058,-3.707305621,A,B4
scaffold_2100,6323,134841,36804,57,30,8.253049627,9.279845202,10.27989114,11.26296473,1.947296836,0.993052023,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,1181,535,1212,504,-1.264224257,-1.14092513,A,B1
scaffold_2101,6318,1172,1211,264,214,1.136741906,1.561408496,1.243100478,1.624045088,0.026813896,0.390923038,B.loose,Y,Y,Y,Y,A,B.loose,3447,2692,3887,2252,-0.787180905,-0.356545545,A,B3
scaffold_2102,6316,1929,2323,1098,844,0.023835154,0.526014184,-0.090628809,0.367828241,-0.19400864,0.468435478,A,Y,Y,Y,Y,A,A,5542,427,5968,1,-11.54327354,-3.694984306,A,A
scaffold_2103,6316,1971,1282,1405,1254,-1.188658952,-0.901738832,-0.414975313,-0.171777173,0.694138963,0.253176568,A,Y,Y,Y,Y,A,A,6128,2,6130,0,-12.58190669,-10.99647349,A,A
scaffold_2104,6300,572,700,730,816,-1.11704049,-1.154494272,-1.254374537,-1.3355503,-0.216878724,-0.071197334,A,Y,Y,Y,Y,A,A,4671,46,4714,3,-10.20304206,-6.635235707,A,A
scaffold_2105,6294,7687,8145,4818,3919,-0.299225515,0.121665522,-0.229163735,0.148005321,-0.009482897,0.387147485,A,Y,Y,Y,Y,A,A,3168,52,3199,21,-7.184424571,-5.90189149,A,A
scaffold_2106,6288,4,10,0,3,2.40284809,0.52585898,1.418889825,-0.501821265,-1.063502942,-1.910732662,A,Y,Y,NA,NA,B,B.asn,909,161,975,95,-3.345774837,-2.489872732,A,B4
scaffold_2107,6275,1300,1037,1232,1348,-1.304949884,-1.311656543,-0.825590108,-0.876018747,0.3998151,-0.04045021,A,Y,Y,Y,Y,A,A,6073,35,6108,0,-12.57672053,-7.398506192,A,A
scaffold_2108,6257,2998,2680,1349,1571,-0.066771716,-0.163402637,0.248483845,0.108130944,0.235710884,-0.130374472,A,Y,Y,Y,Y,A,A,6026,203,6229,0,-12.60501645,-4.884799007,A,A
scaffold_2109,6241,379,953,180,320,1.341416041,0.637843331,0.166971451,-0.580323239,-1.253989266,-0.737316262,A,Y,Y,NA,Y,A,A,5600,62,5662,0,-12.46735081,-6.474188789,A,A
scaffold_2110,6230,323,499,211,263,0.181280302,-0.012182473,-0.291108722,-0.528293477,-0.5519337,-0.227206327,A,Y,Y,Y,Y,A,A,3808,119,3897,30,-6.974322065,-4.988305977,A,A
scaffold_2111,6217,1724,1811,791,873,0.137427092,0.118305132,0.219985756,0.157141817,0.003013988,-0.052865511,A,Y,Y,Y,Y,A,A,6000,144,6071,73,-6.35850271,-5.371078125,A,A
scaffold_2112,6217,1692,1716,1738,1916,-1.074951422,-1.092532936,-0.94171423,-1.003017724,0.053692515,-0.051325066,A,Y,Y,Y,Y,A,A,6159,3,6162,0,-12.58941708,-10.58871464,A,A
scaffold_2113,6207,1026,1824,712,654,0.299338954,0.544757014,-0.37657607,-0.17487999,-0.755459701,0.211674508,A,NA,Y,NA,Y,A,A,947,10,957,0,-9.903881846,-6.42931163,A,A
scaffold_2114,6187,1029,1072,955,892,-0.890015976,-0.668654643,-0.795476456,-0.617837103,0.014994843,0.187617781,A,Y,Y,Y,Y,A,A,5621,52,5669,4,-10.14720492,-6.728947284,A,A
scaffold_2115,6184,6168,4036,2281,2603,-0.233598733,-0.3010185,0.531699585,0.420557837,0.685753641,-0.101163319,A,Y,Y,Y,Y,A,A,5870,213,5966,117,-5.660147012,-4.777923555,A,A
scaffold_2116,6183,344,1012,165,203,1.552795499,1.378420479,0.15237485,-0.065722151,-1.479965326,-0.208118573,A,Y,Y,Y,Y,A,A,5948,84,6017,15,-8.555068391,-6.129040527,A,A
scaffold_2117,6179,9349,8813,5535,4766,-0.385630575,-0.046857367,-0.146915848,0.148135379,0.15917005,0.305029656,A,Y,Y,Y,Y,A,A,832,31,861,2,-8.166581558,-4.702172685,A,A
scaffold_2118,6164,1489,830,1145,1093,-1.52027019,-1.330264994,-0.524332984,-0.378049768,0.91639253,0.156261644,A,Y,Y,Y,Y,A,A,5038,1,5039,0,-12.29920802,-11.29892174,A,A
scaffold_2119,6137,10234,6402,5455,6298,-0.825679163,-0.90994744,0.004557283,-0.123432974,0.750691769,-0.118011829,A,Y,Y,Y,Y,A,A,6096,15,6111,0,-12.57742883,-8.573883831,A,A
scaffold_2120,6133,1390,1605,1125,1032,-0.544318463,-0.296941,-0.598122678,-0.394467195,-0.133348892,0.213633911,A,Y,Y,Y,Y,A,A,5967,72,6039,0,-12.56033283,-6.353207261,A,A
scaffold_2121,6129,71,321,27,50,2.466978428,1.724918898,0.459531809,-0.326249701,-2.086991295,-0.775803082,A,NA,Y,Y,Y,A,A,2772,32,2800,4,-9.129798173,-6.392837782,A,A
scaffold_2122,6119,28236,26007,18581,14879,-0.571533856,-0.127991704,-0.299357239,0.100462933,0.19263194,0.4097986,A,Y,Y,Y,Y,A,A,535,1,536,0,-9.068778278,-8.06608919,A,A
scaffold_2123,6097,127,516,340,102,-0.456190987,1.393947305,-2.316666199,-0.510249887,-1.940019889,1.81639474,A,Y,Y,Y,Y,A,A,5004,546,5456,94,-5.84403672,-3.193757331,A,A
scaffold_2124,6083,110,943,416,52,0.122155948,3.221149957,-2.812525977,0.242746051,-3.014226602,3.065250457,A,NA,Y,Y,NA,A,A,5351,77,5423,5,-9.820178962,-6.100460182,A,A
scaffold_2125,6082,239,223,128,135,-0.260455862,-0.213680557,-0.00737493,-0.004321606,0.173536255,0.013031752,A,Y,Y,NA,Y,A,A,1215,27,1242,0,-10.27961058,-5.440572591,A,A
scaffold_2126,6063,1240,1369,902,873,-0.455205528,-0.28510193,-0.444333047,-0.31795143,-0.068672196,0.136360046,A,Y,Y,NA,Y,A,A,5871,40,5911,0,-12.52943055,-7.162084248,A,A
scaffold_2127,6060,710,715,65,72,2.38283813,2.36041858,2.52627336,2.46013183,0.063890554,-0.056163101,B.strict,Y,Y,NA,Y,A,B.strict,5094,838,5705,227,-4.645374017,-2.602339431,A,B3
scaffold_2128,6054,117667,39216,40,24,8.845056024,9.681762729,10.58377223,11.37675695,1.65917153,0.802963153,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,1355,528,1360,523,-1.37702835,-1.358017551,A,B1
scaffold_2129,6054,1759,2599,1035,844,0.270904092,0.687915738,-0.138486844,0.234802822,-0.488935613,0.383268095,A,Y,Y,Y,Y,A,A,4834,1194,6013,15,-8.554109153,-2.016505271,A,A
scaffold_2130,6041,173,1102,1052,999,-0.989656174,-0.792139847,-3.500384495,-3.346590149,-2.590272998,0.163772774,A,Y,Y,Y,Y,A,A,5128,15,5128,15,-8.324461856,-8.324461856,A,A
scaffold_2131,6035,224,875,624,559,-0.569508848,-0.288068596,-2.376969458,-2.139251186,-1.887005287,0.247696701,A,Y,Y,Y,Y,A,A,5158,58,5216,0,-12.34900472,-6.450232682,A,A
scaffold_2132,6022,2,8,3,0,0.113341473,2.236352363,-1.318075769,0.76121314,-1.510961919,2.089267338,A,NA,NA,NA,NA,A,A,1,0,1,0,-1,-1,A,A
scaffold_2133,6007,2719,1553,1004,1490,-0.427792526,-0.873866392,0.53337288,0.043577034,0.881620729,-0.479817418,A,Y,Y,Y,Y,A,A,5870,82,5926,26,-7.77819884,-6.14435111,A,A
scaffold_2134,6007,27,535,11,17,4.424543161,3.962591551,0.319354151,-0.18631944,-4.184733687,-0.495695163,A,Y,Y,Y,Y,A,A,5116,185,5207,94,-5.776658125,-4.781923707,A,A
scaffold_2135,6007,2445,1403,1978,2182,-1.551812205,-1.570341833,-0.597385479,-0.659637087,0.87488205,-0.05227318,A,Y,Y,Y,Y,A,A,5970,11,5981,0,-12.5464122,-8.958794353,A,A
scaffold_2136,6000,6572,11482,5983,7587,-0.116266005,-0.335864618,-0.76759646,-1.030917054,-0.730875132,-0.253342165,A,Y,Y,Y,Y,A,A,5922,0,5922,0,-12.53211237,-12.53211237,A,A
scaffold_2137,5995,79,328,96,153,0.705447403,0.161584595,-1.181023017,-1.768607806,-1.966015097,-0.57760636,A,Y,Y,Y,Y,A,A,995,26,1021,0,-9.997179481,-5.20511443,A,A
scaffold_2138,5992,735,1254,250,323,1.265344567,1.020049008,0.648980132,0.359962593,-0.695909111,-0.279039111,A,Y,Y,NA,Y,A,A,4865,846,5135,576,-3.154001978,-2.522302446,A,A
scaffold_2139,5985,1719,1037,147,160,1.753553834,1.755101212,2.635701214,2.593526611,0.802602703,-0.032196174,B.loose,Y,Y,NA,Y,A,B.loose,4148,1783,5177,754,-2.777846416,-1.217648042,A,B3
scaffold_2140,5981,1505,1228,1195,1311,-1.017316002,-1.027855443,-0.57053389,-0.62479531,0.367237436,-0.044282992,A,Y,Y,Y,Y,A,A,5247,17,5264,0,-12.36221782,-8.187627003,A,A
scaffold_2141,5974,677,868,52,59,2.978708384,2.922749133,2.774182738,2.674501507,-0.284070322,-0.089702803,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,3267,1846,3703,1410,-1.392366111,-0.823224117,A,B4
scaffold_2142,5974,1561,1186,576,799,-0.015906817,-0.364324608,0.533712959,0.141573188,0.4700751,-0.382161343,A,Y,Y,Y,Y,A,A,5256,233,5341,148,-5.16399574,-4.4896593,A,A
scaffold_2143,5964,34109,31210,22602,19215,-0.591043215,-0.233826112,-0.309357783,0.004137338,0.202140754,0.32347355,A,Y,Y,Y,Y,A,A,567,3,570,0,-9.157346935,-7.14974712,A,A
scaffold_2144,5959,391,1013,187,236,1.374669557,1.16352605,0.157082722,-0.097782765,-1.297131511,-0.244887059,A,Y,Y,Y,Y,A,A,5252,633,5605,280,-4.318329709,-3.050586839,A,A
scaffold_2145,5956,2207,2204,1267,1371,-0.258359618,-0.249074464,-0.102852843,-0.13728967,0.075962098,-0.024458398,A,Y,Y,Y,Y,A,A,5718,130,5779,69,-6.36757076,-5.448124189,A,A
scaffold_2146,5953,40755,35967,26070,22777,-0.592315509,-0.274499776,-0.258471726,0.015622027,0.254299106,0.284072181,A,Y,Y,Y,Y,A,A,742,18,760,0,-9.571752644,-5.289290887,A,A
scaffold_2147,5950,3229,4748,2703,1911,-0.244054924,0.378968595,-0.646599257,-0.067297719,-0.48208901,0.589279966,A,Y,Y,Y,Y,A,A,366,8,374,0,-8.550746785,-5.349711251,A,A
scaffold_2148,5934,186,367,418,305,-1.243828006,-0.667398525,-2.066950244,-1.534242743,-0.902666915,0.542685929,A,Y,Y,Y,Y,A,A,2120,13,2123,10,-7.593136432,-7.243173983,A,A
scaffold_2149,5933,992,656,199,306,0.659309842,0.164082077,1.408755448,0.869805702,0.669900929,-0.528971317,A,Y,Y,Y,Y,A,A,2752,900,3650,2,-10.24911345,-1.611405599,A,A
scaffold_2150,5931,2166,3618,2037,2258,-0.228146472,-0.253665801,-0.814493168,-0.883734478,-0.665891373,-0.059262881,A,Y,Y,Y,Y,A,A,5902,3,5905,0,-12.52796564,-10.52723263,A,A
scaffold_2151,5930,6153,6836,2801,1530,0.230322941,1.225316504,0.232029218,1.183300801,-0.0778384,0.961250011,A,Y,Y,Y,Y,A,A,4944,960,5904,0,-12.52772134,-2.363362185,A,A
scaffold_2152,5929,1451,1235,1156,1364,-0.96129365,-1.076794846,-0.575385681,-0.734608858,0.306363292,-0.149244749,A,Y,Y,Y,Y,A,A,4955,0,4955,0,-12.27496047,-12.27496047,A,A
scaffold_2153,5918,2065,1462,536,720,0.389352248,0.087285967,1.040807991,0.695019729,0.571911066,-0.335809833,A,NA,NA,NA,NA,A,A,3574,2224,5798,0,-12.50158842,-0.684137906,A,A
scaffold_2154,5904,19,117,156,107,-1.468561228,-0.805817091,-3.875730924,-3.256708768,-2.486714373,0.629000585,A,NA,Y,Y,Y,A,A,1788,17,1801,4,-8.493455201,-6.635012671,A,A
scaffold_2155,5904,51628,43175,31501,27379,-0.601797361,-0.276465492,-0.190300041,0.091309848,0.331952644,0.291588317,A,Y,Y,Y,Y,A,A,567,0,567,0,-9.14974712,-9.14974712,A,A
scaffold_2156,5899,1583,3294,2204,2036,-0.477083719,-0.239740153,-1.38024459,-1.186623005,-0.982705548,0.203600014,A,Y,Y,Y,Y,A,A,5862,9,5871,0,-12.51963625,-9.195495247,A,A
scaffold_2157,5899,135,731,65,98,2.414722191,1.95277058,0.140030452,-0.365643139,-2.354236416,-0.495695163,A,Y,Y,Y,Y,A,A,5122,62,5176,8,-9.167975601,-6.345493253,A,A
scaffold_2158,5895,946,1141,737,623,-0.426713599,-0.061627922,-0.543294661,-0.221930964,-0.196125738,0.331342125,A,Y,Y,Y,Y,A,A,4835,24,4859,0,-12.2467406,-7.595742339,A,A
scaffold_2159,5894,2655,1932,1860,1250,-1.001819946,-0.30581279,-0.389861179,0.262423997,0.532414091,0.662263604,A,Y,Y,NA,Y,A,A,626,17,631,12,-5.60334103,-5.122396631,A,A
scaffold_2160,5884,226,1199,73,73,2.962781797,3.085792687,0.714056852,0.793345761,-2.328269622,0.089267338,B.loose,Y,Y,Y,Y,A,B.loose,5337,299,5635,1,-11.4604559,-4.1532649,A,B4
scaffold_2161,5872,7963,7399,5644,4703,-0.666031839,-0.279935428,-0.40651863,-0.064144199,0.179968532,0.352352859,A,Y,Y,Y,Y,A,A,5218,32,5250,0,-12.35837648,-7.305163567,A,A
scaffold_2162,5851,24,15,10,8,-0.516015147,-0.10349764,0.281386301,0.650181828,0.717856771,0.378773955,A,NA,NA,NA,NA,A,A,144,3,147,0,-7.209453366,-5.17990909,A,A
scaffold_2163,5848,2306,1333,1020,903,-0.670807728,-0.372208649,0.272996868,0.527873966,0.864259919,0.264855527,A,Y,Y,Y,Y,A,A,5654,4,5658,0,-12.46633142,-10.14338321,A,A
scaffold_2164,5833,257,763,120,137,1.601982062,1.535331733,0.189325748,0.078953438,-1.492200991,-0.100393881,A,Y,Y,Y,Y,A,A,3361,464,3785,40,-6.528906691,-2.854017103,A,A
scaffold_2165,5828,2554,1954,894,969,0.070625492,0.077539317,0.610325434,0.573517278,0.460155265,-0.026829727,A,Y,Y,Y,Y,A,A,4900,855,5708,47,-6.894059846,-2.517393445,A,A
scaffold_2166,5815,788,1476,393,493,0.849818763,0.646514241,0.0987914,-0.148235102,-0.830572039,-0.237048074,A,Y,Y,Y,Y,A,A,5542,194,5704,32,-7.433617052,-4.829120979,A,A
scaffold_2167,5813,246,1338,1771,1864,-1.460806172,-1.411592308,-3.745833927,-3.740342044,-2.364572432,0.015470312,A,Y,Y,Y,Y,A,A,5776,0,5776,0,-12.49610478,-12.49610478,A,A
scaffold_2168,5805,2001,2499,1034,1030,0.215713799,0.344311124,0.048772936,0.133648281,-0.246485539,0.094853773,A,Y,Y,Y,Y,A,A,4940,209,5148,1,-11.33007655,-4.556341823,A,A
scaffold_2169,5785,33,910,912,776,-1.059747335,-0.704036183,-5.650046479,-5.338057307,-4.669843821,0.3219676,A,NA,Y,Y,Y,A,A,5729,3,5732,0,-12.48507456,-10.48431942,A,A
scaffold_2170,5780,1824,708,162,199,1.064330135,0.892212989,2.581914324,2.366075199,1.438039513,-0.205860697,B.loose,Y,Y,Y,Y,A,B.loose,4212,1468,5042,638,-2.980394389,-1.52001352,A,B3
scaffold_2171,5774,2203,1096,508,757,0.051242436,-0.400278866,1.211348392,0.71610511,1.08056128,-0.485264854,A,Y,Y,Y,Y,A,A,5126,225,5351,0,-12.3858624,-4.50372022,A,A
scaffold_2172,5773,62834,23431,36,22,8.250155584,9.059057884,9.826789129,10.59196945,1.497088868,0.775158748,B.strict,Y,Y,NA,NA,B,B.strict.plus.asn,1200,486,1205,481,-1.323124856,-1.302242474,A,B1
scaffold_2173,5761,22533,23501,13488,10261,-0.255583393,0.261898965,-0.16271824,0.311042137,0.013320476,0.483738806,A,Y,Y,Y,Y,A,A,715,1,716,0,-9.485829309,-8.483815777,A,A
scaffold_2174,5755,1568,925,37,48,3.550357341,3.306585901,4.464663853,4.177170433,0.834761835,-0.277514993,B.strict,Y,Y,Y,Y,A,B.strict,644,4213,801,4056,2.338739161,2.707819249,B,B1
scaffold_2175,5747,17727,16154,11050,9587,-0.508779702,-0.180893702,-0.221185408,0.062978612,0.208049617,0.294142448,A,Y,Y,Y,Y,A,A,737,0,737,0,-9.527477006,-9.527477006,A,A
scaffold_2176,5744,217,995,484,135,-0.018422533,1.938966453,-2.056694882,-0.143027877,-2.117817026,1.923645434,A,Y,Y,Y,Y,A,A,5160,46,5206,0,-12.34623669,-6.778846064,A,A
scaffold_2177,5737,172,1123,783,1074,-0.536867052,-0.869267263,-3.083119887,-3.459242077,-2.625797511,-0.366143762,A,Y,Y,Y,Y,A,A,5453,181,5634,0,-12.4601999,-4.905304345,A,A
scaffold_2178,5725,2940,3540,1883,1905,-0.14622565,-0.039963914,-0.260530451,-0.197990695,-0.193849478,0.072518184,A,Y,Y,Y,Y,A,A,5098,20,5118,0,-12.32164629,-7.9236812,A,A
scaffold_2179,5698,14664,13631,9316,7666,-0.507523686,-0.103309483,-0.248598597,0.111893626,0.179380412,0.370470652,A,Y,Y,Y,Y,A,A,661,30,670,21,-4.930737338,-4.416491096,A,A
scaffold_2180,5677,864,977,451,624,0.056928164,-0.287594363,0.03333909,-0.354905417,-0.103133751,-0.378266079,A,Y,Y,Y,Y,A,A,4996,12,5008,0,-12.2903069,-8.586406785,A,A
scaffold_2181,5675,970,1097,380,566,0.470431623,0.019884776,0.446642028,-0.0476268,-0.103334272,-0.484290399,A,Y,Y,Y,Y,A,A,5361,266,5610,17,-8.284117196,-4.327859572,A,A
scaffold_2182,5673,1393,1816,1515,1755,-0.795294862,-0.884307064,-1.024077462,-1.156811644,-0.308327277,-0.122755753,A,Y,Y,Y,Y,A,A,5507,122,5537,92,-5.895990527,-5.484798339,A,A
scaffold_2183,5672,271,874,163,154,1.359003674,1.563442163,-0.173127433,-0.012410924,-1.611675784,0.170694937,A,NA,Y,NA,NA,A,A,5058,161,5107,112,-5.498363847,-4.964786521,A,A
scaffold_2184,5671,1098,1038,374,516,0.413649625,0.07338683,0.648190615,0.26420584,0.154996313,-0.374006347,A,Y,Y,Y,Y,A,A,4546,846,4927,465,-3.402600396,-2.424481129,A,A
scaffold_2185,5664,2298,2469,1005,1312,0.239297208,-0.021928513,0.289337891,-0.01560981,-0.029503994,-0.294969273,A,Y,Y,Y,Y,A,A,5335,182,5517,0,-12.42992974,-4.865843113,A,A
scaffold_2186,5657,11477,10575,8106,6523,-0.673029495,-0.236607243,-0.401407039,-0.008706768,0.192077779,0.402678699,A,Y,Y,Y,Y,A,A,870,0,870,0,-9.766528909,-9.766528909,A,A
scaffold_2187,5656,1996,1716,807,771,0.030879313,0.219644648,0.402368865,0.54741222,0.291944875,0.155021784,A,Y,Y,Y,Y,A,A,4834,762,5499,97,-5.810506059,-2.663760928,A,A
scaffold_2188,5655,9,5,3,4,-0.471621028,-0.670538232,0.418889825,0.17625064,0.810966176,-0.232660757,A,NA,Y,NA,Y,A,A,404,5,409,0,-8.6794801,-6.076815597,A,A
scaffold_2189,5649,338,2804,797,900,0.756956591,0.704829121,-2.138141743,-2.233991193,-2.974643011,-0.085871021,A,NA,Y,NA,NA,A,A,5623,0,5623,0,-12.45738088,-12.45738088,A,A
scaffold_2190,5638,26542,29105,22500,18829,-0.685256063,-0.305289053,-0.664695951,-0.328450921,-0.058984565,0.346223458,A,Y,Y,Y,Y,A,A,599,21,606,14,-5.338662111,-4.769387072,A,A
scaffold_2191,5637,13,10,19,14,-1.919080005,-1.381031615,-1.417611443,-0.923285034,0.421923885,0.504304837,A,NA,NA,NA,NA,A,A,160,6,165,1,-6.375039431,-4.523561956,A,A
scaffold_2192,5632,2685,1667,968,904,-0.27303281,-0.051443047,0.567852464,0.745720247,0.761340597,0.187846212,A,Y,Y,Y,Y,A,A,5296,297,5588,5,-9.863411959,-4.151791273,A,A
scaffold_2193,5628,16060,15145,7579,8815,-0.057916448,-0.152831933,0.180253698,0.041616232,0.158625469,-0.128659037,A,Y,Y,Y,Y,A,A,4173,13,4186,0,-12.0317012,-8.219859963,A,A
scaffold_2194,5612,251,360,504,490,-1.540868079,-1.377296826,-1.905897924,-1.786048651,-0.444574522,0.129827701,A,NA,Y,NA,Y,A,A,3994,491,4010,475,-3.074928488,-3.021465282,A,A
scaffold_2195,5610,808,494,132,161,0.839418751,0.677862074,1.701675187,1.496396529,0.782711759,-0.195300229,B.loose,Y,Y,Y,Y,A,B.loose,4534,718,4902,350,-3.804121826,-2.657038875,A,B3
scaffold_2196,5592,6,5,3,8,-0.471621028,-1.518535139,-0.095683348,-1.18631944,0.296393003,-1.080657663,A,NA,NA,NA,NA,A,A,122,2,124,0,-6.965784285,-5.357552005,A,A
scaffold_2197,5589,536,1090,598,772,-0.191560335,-0.436461856,-1.060672185,-1.349295686,-0.948656527,-0.278645073,A,Y,Y,Y,Y,A,A,5387,72,5459,0,-12.41468524,-6.205709577,A,A
scaffold_2198,5580,292,588,256,308,0.139915746,-0.002911842,-0.713905965,-0.900455534,-0.933366388,-0.176571141,A,Y,Y,Y,Y,A,A,3470,313,3698,85,-5.42665483,-3.466514901,A,A
scaffold_2199,5580,138,892,61,72,2.791736526,2.679119168,0.261706492,0.105367154,-2.609574711,-0.14636091,A,Y,Y,NA,NA,B,B.asn,4875,302,5091,86,-5.871073208,-4.008308427,A,B4
scaffold_2200,5579,2552,662,1333,1342,-2.065261419,-1.951951168,0.033396601,0.102984873,2.019113344,0.0795667,A,Y,Y,Y,Y,A,A,5303,20,5323,0,-12.37829486,-7.980547637,A,A
scaffold_2201,5567,1858,1608,713,698,0.115584818,0.269227327,0.477492521,0.587413049,0.282363026,0.119898957,A,Y,Y,Y,NA,A,A,3235,246,3443,38,-6.464467209,-3.711628661,A,A
scaffold_2202,5560,1637,2367,850,1197,0.419854516,0.049468535,0.04166605,-0.372441911,-0.457733143,-0.404129533,A,Y,Y,Y,Y,A,A,4765,767,5532,0,-12.43384621,-2.633600735,A,A
scaffold_2203,5559,271,237,379,319,-1.731621373,-1.36068297,-1.385431037,-1.058214614,0.266645659,0.337194852,A,Y,Y,Y,Y,A,A,3116,42,3158,0,-11.62525222,-6.179677685,A,A
scaffold_2204,5551,1117,706,99,173,1.765126687,1.089050271,2.579810013,1.860011617,0.735138649,-0.709819968,B.loose,Y,Y,Y,Y,A,B.loose,4536,631,4625,542,-3.090741163,-2.843742196,A,B3
scaffold_2205,5548,1229,895,1142,1275,-1.407838295,-1.44363033,-0.797205358,-0.876719374,0.53108826,-0.069535587,A,Y,Y,Y,Y,A,A,4968,28,4996,0,-12.2868465,-7.420758831,A,A
scaffold_2206,5545,2369,1578,417,393,0.860852795,1.069170998,1.600273942,1.764870164,0.659876469,0.174574651,B.loose,Y,Y,NA,NA,B,B.loose.plus.asn,5054,437,5317,174,-4.92545695,-3.528708317,A,B2
scaffold_2207,5543,539,1257,620,780,-0.03811678,-0.24583517,-1.104672131,-1.356112501,-1.146100028,-0.241461942,A,Y,Y,Y,Y,A,A,5266,100,5330,36,-7.170737101,-5.704554261,A,A
scaffold_2208,5529,18733,20327,12443,13257,-0.348565548,-0.316967516,-0.3128296,-0.324953548,-0.043808729,-0.00214552,A,Y,Y,Y,Y,A,A,5468,0,5468,0,-12.41706135,-12.41706135,A,A
scaffold_2209,5509,2507,2372,2090,1928,-0.87406449,-0.634713681,-0.640693984,-0.445065156,0.153825829,0.205607257,A,NA,NA,NA,NA,A,A,5422,0,5422,0,-12.40487546,-12.40487546,A,A
scaffold_2210,5495,153,1297,906,1079,-0.539467601,-0.668313567,-3.46121047,-3.633778417,-3.001287546,-0.162589518,A,Y,Y,Y,Y,A,A,4083,0,4083,0,-11.99576715,-11.99576715,A,A
